,dates,Colorado_UnitedStates.JHU_ConfirmedCases.data,Colorado_UnitedStates.JHU_ConfirmedCases.missing,Colorado_UnitedStates.CTP_CovidCases_AIAN.data,Colorado_UnitedStates.CTP_CovidCases_AIAN.missing,Colorado_UnitedStates.CTP_CovidCases_Asian.data,Colorado_UnitedStates.CTP_CovidCases_Asian.missing,Colorado_UnitedStates.JHU_ConfirmedDeaths.data,Colorado_UnitedStates.JHU_ConfirmedDeaths.missing,Kentucky_UnitedStates.JHU_ConfirmedCases.data,Kentucky_UnitedStates.JHU_ConfirmedCases.missing,Kentucky_UnitedStates.CTP_CovidCases_AIAN.data,Kentucky_UnitedStates.CTP_CovidCases_AIAN.missing,Kentucky_UnitedStates.CTP_CovidCases_Asian.data,Kentucky_UnitedStates.CTP_CovidCases_Asian.missing,Kentucky_UnitedStates.JHU_ConfirmedDeaths.data,Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing,Georgia_UnitedStates.JHU_ConfirmedCases.data,Georgia_UnitedStates.JHU_ConfirmedCases.missing,Georgia_UnitedStates.CTP_CovidCases_AIAN.data,Georgia_UnitedStates.CTP_CovidCases_AIAN.missing,Georgia_UnitedStates.CTP_CovidCases_Asian.data,Georgia_UnitedStates.CTP_CovidCases_Asian.missing,Georgia_UnitedStates.JHU_ConfirmedDeaths.data,Georgia_UnitedStates.JHU_ConfirmedDeaths.missing,Iowa_UnitedStates.JHU_ConfirmedCases.data,Iowa_UnitedStates.JHU_ConfirmedCases.missing,Iowa_UnitedStates.CTP_CovidCases_AIAN.data,Iowa_UnitedStates.CTP_CovidCases_AIAN.missing,Iowa_UnitedStates.CTP_CovidCases_Asian.data,Iowa_UnitedStates.CTP_CovidCases_Asian.missing,Iowa_UnitedStates.JHU_ConfirmedDeaths.data,Iowa_UnitedStates.JHU_ConfirmedDeaths.missing,Connecticut_UnitedStates.JHU_ConfirmedCases.data,Connecticut_UnitedStates.JHU_ConfirmedCases.missing,Connecticut_UnitedStates.CTP_CovidCases_AIAN.data,Connecticut_UnitedStates.CTP_CovidCases_AIAN.missing,Connecticut_UnitedStates.CTP_CovidCases_Asian.data,Connecticut_UnitedStates.CTP_CovidCases_Asian.missing,Connecticut_UnitedStates.JHU_ConfirmedDeaths.data,Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing,Idaho_UnitedStates.JHU_ConfirmedCases.data,Idaho_UnitedStates.JHU_ConfirmedCases.missing,Idaho_UnitedStates.CTP_CovidCases_AIAN.data,Idaho_UnitedStates.CTP_CovidCases_AIAN.missing,Idaho_UnitedStates.CTP_CovidCases_Asian.data,Idaho_UnitedStates.CTP_CovidCases_Asian.missing,Idaho_UnitedStates.JHU_ConfirmedDeaths.data,Idaho_UnitedStates.JHU_ConfirmedDeaths.missing,Louisiana_UnitedStates.JHU_ConfirmedCases.data,Louisiana_UnitedStates.JHU_ConfirmedCases.missing,Louisiana_UnitedStates.CTP_CovidCases_AIAN.data,Louisiana_UnitedStates.CTP_CovidCases_AIAN.missing,Louisiana_UnitedStates.CTP_CovidCases_Asian.data,Louisiana_UnitedStates.CTP_CovidCases_Asian.missing,Louisiana_UnitedStates.JHU_ConfirmedDeaths.data,Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing,Delaware_UnitedStates.JHU_ConfirmedCases.data,Delaware_UnitedStates.JHU_ConfirmedCases.missing,Delaware_UnitedStates.CTP_CovidCases_AIAN.data,Delaware_UnitedStates.CTP_CovidCases_AIAN.missing,Delaware_UnitedStates.CTP_CovidCases_Asian.data,Delaware_UnitedStates.CTP_CovidCases_Asian.missing,Delaware_UnitedStates.JHU_ConfirmedDeaths.data,Delaware_UnitedStates.JHU_ConfirmedDeaths.missing,Hawaii_UnitedStates.JHU_ConfirmedCases.data,Hawaii_UnitedStates.JHU_ConfirmedCases.missing,Hawaii_UnitedStates.CTP_CovidCases_AIAN.data,Hawaii_UnitedStates.CTP_CovidCases_AIAN.missing,Hawaii_UnitedStates.CTP_CovidCases_Asian.data,Hawaii_UnitedStates.CTP_CovidCases_Asian.missing,Hawaii_UnitedStates.JHU_ConfirmedDeaths.data,Hawaii_UnitedStates.JHU_ConfirmedDeaths.missing,Indiana_UnitedStates.JHU_ConfirmedCases.data,Indiana_UnitedStates.JHU_ConfirmedCases.missing,Indiana_UnitedStates.CTP_CovidCases_AIAN.data,Indiana_UnitedStates.CTP_CovidCases_AIAN.missing,Indiana_UnitedStates.CTP_CovidCases_Asian.data,Indiana_UnitedStates.CTP_CovidCases_Asian.missing,Indiana_UnitedStates.JHU_ConfirmedDeaths.data,Indiana_UnitedStates.JHU_ConfirmedDeaths.missing
0,2020-03-24,723.0,0,0.0,100,0.0,100,8.0,0,162.0,0,0.0,100,0.0,100,4.0,0,1026.0,0,0.0,100,0.0,100,32.0,0,124.0,0,0.0,100,0.0,100,0.0,0,618.0,0,0.0,100,0.0,100,12.0,0,81.0,0,0.0,100,0.0,100,0.0,0,1388.0,0,0.0,100,0.0,100,46.0,0,104.0,0,0.0,100,0.0,100,0.0,0,90.0,0,0.0,100,0.0,100,1.0,0,424.0,0,0.0,100,0.0,100,12.0,0
0,2020-03-25,1021.0,0,0.0,100,0.0,100,16.0,0,197.0,0,0.0,100,0.0,100,5.0,0,1247.0,0,0.0,100,0.0,100,40.0,0,148.0,0,0.0,100,0.0,100,1.0,0,875.0,0,0.0,100,0.0,100,19.0,0,91.0,0,0.0,100,0.0,100,0.0,0,1795.0,0,0.0,100,0.0,100,65.0,0,119.0,0,0.0,100,0.0,100,0.0,0,91.0,0,0.0,100,0.0,100,0.0,0,533.0,0,0.0,100,0.0,100,14.0,0
0,2020-03-26,1430.0,0,0.0,100,0.0,100,19.0,0,247.0,0,0.0,100,0.0,100,5.0,0,1525.0,0,0.0,100,0.0,100,48.0,0,181.0,0,0.0,100,0.0,100,1.0,0,1012.0,0,0.0,100,0.0,100,21.0,0,146.0,0,0.0,100,0.0,100,3.0,0,2304.0,0,0.0,100,0.0,100,83.0,0,130.0,0,0.0,100,0.0,100,1.0,0,95.0,0,0.0,100,0.0,100,0.0,0,701.0,0,0.0,100,0.0,100,17.0,0
0,2020-03-27,1433.0,0,0.0,100,0.0,100,27.0,0,301.0,0,0.0,100,0.0,100,7.0,0,2000.0,0,0.0,100,0.0,100,64.0,0,237.0,0,0.0,100,0.0,100,3.0,0,1291.0,0,0.0,100,0.0,100,27.0,0,205.0,0,0.0,100,0.0,100,3.0,0,2744.0,0,0.0,100,0.0,100,119.0,0,163.0,0,0.0,100,0.0,100,2.0,0,106.0,0,0.0,100,0.0,100,0.0,0,1035.0,0,0.0,100,0.0,100,25.0,0
0,2020-03-28,1740.0,0,0.0,100,0.0,100,31.0,0,393.0,0,0.0,100,0.0,100,9.0,0,2366.0,0,0.0,100,0.0,100,69.0,0,300.0,0,0.0,100,0.0,100,3.0,0,1524.0,0,0.0,100,0.0,100,33.0,0,234.0,0,0.0,100,0.0,100,4.0,0,3315.0,0,0.0,100,0.0,100,137.0,0,214.0,0,0.0,100,0.0,100,5.0,0,149.0,0,0.0,100,0.0,100,0.0,0,1289.0,0,0.0,100,0.0,100,31.0,0
0,2020-03-29,2307.0,0,0.0,100,0.0,100,47.0,0,438.0,0,0.0,100,0.0,100,9.0,0,2651.0,0,0.0,100,0.0,100,80.0,0,338.0,0,0.0,100,0.0,100,4.0,0,1993.0,0,0.0,100,0.0,100,34.0,0,281.0,0,0.0,100,0.0,100,5.0,0,3540.0,0,0.0,100,0.0,100,151.0,0,232.0,0,0.0,100,0.0,100,6.0,0,149.0,0,0.0,100,0.0,100,0.0,0,1569.0,0,0.0,100,0.0,100,32.0,0
0,2020-03-30,2311.0,0,0.0,100,0.0,100,47.0,0,479.0,0,0.0,100,0.0,100,11.0,0,2808.0,0,0.0,100,0.0,100,87.0,0,426.0,0,0.0,100,0.0,100,6.0,0,2571.0,0,0.0,100,0.0,100,36.0,0,340.0,0,0.0,100,0.0,100,6.0,0,4025.0,0,0.0,100,0.0,100,185.0,0,264.0,0,0.0,100,0.0,100,6.0,0,175.0,0,0.0,100,0.0,100,0.0,0,1842.0,0,0.0,100,0.0,100,35.0,0
0,2020-03-31,2966.0,0,0.0,100,0.0,100,69.0,0,629.0,0,0.0,100,0.0,100,11.0,0,3929.0,0,0.0,100,0.0,100,111.0,0,497.0,0,0.0,100,0.0,100,7.0,0,3128.0,0,0.0,100,0.0,100,69.0,0,515.0,0,0.0,100,0.0,100,8.0,0,5238.0,0,0.0,100,0.0,100,239.0,0,319.0,0,0.0,100,0.0,100,10.0,0,204.0,0,0.0,100,0.0,100,0.0,0,2214.0,0,0.0,100,0.0,100,49.0,0
0,2020-04-01,2982.0,0,0.0,100,0.0,100,69.0,0,633.0,0,0.0,100,0.0,100,18.0,0,4638.0,0,0.0,100,0.0,100,139.0,0,547.0,0,0.0,100,0.0,100,9.0,0,3557.0,0,0.0,100,0.0,100,85.0,0,566.0,0,0.0,100,0.0,100,9.0,0,6425.0,0,0.0,100,0.0,100,273.0,0,368.0,0,0.0,100,0.0,100,11.0,0,224.0,0,0.0,100,0.0,100,1.0,0,2620.0,0,0.0,100,0.0,100,65.0,0
0,2020-04-02,3342.0,0,0.0,100,0.0,100,80.0,0,771.0,0,0.0,100,0.0,100,31.0,0,5348.0,0,0.0,100,0.0,100,163.0,0,614.0,0,0.0,100,0.0,100,11.0,0,3824.0,0,0.0,100,0.0,100,112.0,0,776.0,0,0.0,100,0.0,100,9.0,0,9160.0,0,0.0,100,0.0,100,310.0,0,393.0,0,0.0,100,0.0,100,12.0,0,256.0,0,0.0,100,0.0,100,1.0,0,3094.0,0,0.0,100,0.0,100,78.0,0
0,2020-04-03,3742.0,0,0.0,100,0.0,100,97.0,0,771.0,0,0.0,100,0.0,100,34.0,0,5831.0,0,0.0,100,0.0,100,184.0,0,700.0,0,0.0,100,0.0,100,11.0,0,4914.0,0,0.0,100,0.0,100,131.0,0,900.0,0,0.0,100,0.0,100,9.0,0,10297.0,0,0.0,100,0.0,100,370.0,0,450.0,0,0.0,100,0.0,100,14.0,0,319.0,0,0.0,100,0.0,100,3.0,0,3493.0,0,0.0,100,0.0,100,102.0,0
0,2020-04-04,4188.0,0,0.0,100,0.0,100,111.0,0,930.0,0,0.0,100,0.0,100,40.0,0,6160.0,0,0.0,100,0.0,100,201.0,0,788.0,0,0.0,100,0.0,100,14.0,0,5276.0,0,0.0,100,0.0,100,165.0,0,1031.0,0,0.0,100,0.0,100,10.0,0,12496.0,0,0.0,100,0.0,100,409.0,0,593.0,0,0.0,100,0.0,100,14.0,0,351.0,0,0.0,100,0.0,100,3.0,0,4009.0,0,0.0,100,0.0,100,116.0,0
0,2020-04-05,4950.0,0,0.0,100,0.0,100,140.0,0,956.0,0,0.0,100,0.0,100,45.0,0,6647.0,0,0.0,100,0.0,100,211.0,0,869.0,0,0.0,100,0.0,100,18.0,0,5675.0,0,0.0,100,0.0,100,189.0,0,1078.0,0,0.0,100,0.0,100,10.0,0,13010.0,0,0.0,100,0.0,100,477.0,0,673.0,0,0.0,100,0.0,100,14.0,0,371.0,0,0.0,100,0.0,100,4.0,0,4467.0,0,0.0,100,0.0,100,127.0,0
0,2020-04-06,5183.0,0,0.0,100,0.0,100,150.0,0,956.0,0,0.0,100,0.0,100,45.0,0,7314.0,0,0.0,100,0.0,100,229.0,0,946.0,0,0.0,100,0.0,100,25.0,0,6906.0,0,0.0,100,0.0,100,206.0,0,1101.0,0,0.0,100,0.0,100,10.0,0,14867.0,0,0.0,100,0.0,100,512.0,0,783.0,0,0.0,100,0.0,100,15.0,0,387.0,0,0.0,100,0.0,100,5.0,0,4956.0,0,0.0,100,0.0,100,143.0,0
0,2020-04-07,5429.0,0,0.0,100,0.0,100,179.0,0,1150.0,0,0.0,100,0.0,100,65.0,0,8822.0,0,0.0,100,0.0,100,329.0,0,1046.0,0,0.0,100,0.0,100,25.0,0,7781.0,0,0.0,100,0.0,100,277.0,0,1170.0,0,0.0,100,0.0,100,13.0,0,16284.0,0,0.0,100,0.0,100,582.0,0,928.0,0,0.0,100,0.0,100,16.0,0,410.0,0,0.0,100,0.0,100,5.0,0,5510.0,0,0.0,100,0.0,100,173.0,0
0,2020-04-08,5655.0,0,0.0,100,0.0,100,193.0,0,1150.0,0,0.0,100,0.0,100,65.0,0,9901.0,0,0.0,100,0.0,100,362.0,0,1145.0,0,0.0,100,0.0,100,27.0,0,7781.0,0,0.0,100,0.0,100,326.0,0,1210.0,0,0.0,100,0.0,100,15.0,0,17030.0,0,0.0,100,0.0,100,652.0,0,1116.0,0,0.0,100,0.0,100,19.0,0,410.0,0,0.0,100,0.0,100,5.0,0,5943.0,0,0.0,100,0.0,100,203.0,0
0,2020-04-09,5655.0,0,0.0,100,0.0,100,193.0,0,1342.0,0,0.0,100,0.0,100,73.0,0,10566.0,0,0.0,100,0.0,100,379.0,0,1270.0,0,0.0,100,0.0,100,29.0,0,9784.0,0,0.0,100,0.0,100,380.0,0,1232.0,0,0.0,100,0.0,100,18.0,0,18283.0,0,0.0,100,0.0,100,702.0,0,1209.0,0,0.0,100,0.0,100,23.0,0,442.0,0,0.0,100,0.0,100,6.0,0,6351.0,0,0.0,100,0.0,100,245.0,0
0,2020-04-10,6202.0,0,0.0,100,0.0,100,226.0,0,1694.0,0,0.0,100,0.0,100,90.0,0,11485.0,0,0.0,100,0.0,100,416.0,0,1388.0,0,0.0,100,0.0,100,31.0,0,10538.0,0,0.0,100,0.0,100,448.0,0,1354.0,0,0.0,100,0.0,100,24.0,0,19253.0,0,0.0,100,0.0,100,755.0,0,1326.0,0,0.0,100,0.0,100,32.0,0,442.0,0,0.0,100,0.0,100,6.0,0,6907.0,0,0.0,100,0.0,100,300.0,0
0,2020-04-11,6513.0,0,0.0,100,0.0,100,250.0,0,1694.0,0,0.0,100,0.0,100,90.0,0,12159.0,0,0.0,100,0.0,100,429.0,0,1510.0,0,0.0,100,0.0,100,34.0,0,11510.0,0,0.0,100,0.0,100,494.0,0,1396.0,0,0.0,100,0.0,100,25.0,0,20014.0,0,0.0,100,0.0,100,806.0,0,1479.0,0,0.0,100,0.0,100,33.0,0,465.0,0,0.0,100,0.0,100,8.0,0,7435.0,0,0.0,100,0.0,100,330.0,0
0,2020-04-12,7307.0,0,0.0,100,0.0,100,289.0,0,1963.0,0,1.0,0,34.0,0,97.0,0,12452.0,0,10.0,0,86.0,0,433.0,0,1587.0,0,0.0,100,0.0,100,41.0,0,12035.0,0,0.0,100,124.0,0,554.0,0,1407.0,0,0.0,100,0.0,100,27.0,0,20595.0,0,0.0,100,0.0,100,840.0,0,1625.0,0,0.0,100,0.0,100,35.0,0,499.0,0,0.0,100,0.0,100,9.0,0,7928.0,0,0.0,100,55.0,0,343.0,0
0,2020-04-13,7691.0,0,0.0,100,0.0,100,306.0,0,2018.0,0,1.0,0,34.0,0,113.0,0,13315.0,0,10.0,0,86.0,0,465.0,0,1710.0,0,0.0,100,0.0,100,41.0,0,13381.0,0,0.0,100,124.0,0,602.0,0,1426.0,0,0.0,100,0.0,100,27.0,0,21016.0,0,0.0,100,0.0,100,884.0,0,1758.0,0,0.0,100,0.0,100,41.0,0,504.0,0,0.0,100,0.0,100,9.0,0,8359.0,0,0.0,100,55.0,0,350.0,0
0,2020-04-14,7950.0,0,0.0,100,0.0,100,327.0,0,2048.0,0,1.0,0,34.0,0,106.0,0,14578.0,0,10.0,0,86.0,0,525.0,0,1899.0,0,0.0,100,0.0,100,49.0,0,13989.0,0,0.0,100,124.0,0,671.0,0,1464.0,0,0.0,100,0.0,100,33.0,0,21518.0,0,0.0,100,0.0,100,1013.0,0,1926.0,0,0.0,100,0.0,100,43.0,0,513.0,0,0.0,100,0.0,100,9.0,0,8527.0,0,0.0,100,55.0,0,387.0,0
0,2020-04-15,7956.0,0,40.0,0,214.0,0,328.0,0,2210.0,0,1.0,0,43.0,0,115.0,0,14987.0,0,12.0,0,131.0,0,552.0,0,1995.0,0,0.0,100,65.0,0,53.0,0,14755.0,0,0.0,100,144.0,0,868.0,0,1473.0,0,0.0,100,0.0,100,39.0,0,21951.0,0,0.0,100,0.0,100,1103.0,0,2014.0,0,0.0,100,0.0,100,46.0,0,526.0,0,0.0,100,0.0,100,9.0,0,8960.0,0,0.0,100,71.0,0,436.0,0
0,2020-04-16,8286.0,0,40.0,0,214.0,0,355.0,0,2435.0,0,1.0,0,43.0,0,129.0,0,15669.0,0,12.0,0,131.0,0,587.0,0,2141.0,0,0.0,100,65.0,0,60.0,0,15884.0,0,0.0,100,144.0,0,971.0,0,1587.0,0,0.0,100,0.0,100,41.0,0,22532.0,0,0.0,100,0.0,100,1156.0,0,2070.0,0,0.0,100,0.0,100,55.0,0,530.0,0,0.0,100,0.0,100,9.0,0,9542.0,0,0.0,100,71.0,0,477.0,0
0,2020-04-17,8691.0,0,40.0,0,214.0,0,372.0,0,2522.0,0,1.0,0,43.0,0,137.0,0,17194.0,0,12.0,0,131.0,0,650.0,0,2332.0,0,0.0,100,65.0,0,64.0,0,16809.0,0,0.0,100,144.0,0,1036.0,0,1609.0,0,0.0,100,0.0,100,41.0,0,23118.0,0,0.0,100,0.0,100,1213.0,0,2317.0,0,0.0,100,0.0,100,61.0,0,541.0,0,0.0,100,0.0,100,9.0,0,10154.0,0,0.0,100,71.0,0,522.0,0
0,2020-04-18,9047.0,0,40.0,0,214.0,0,389.0,0,2707.0,0,1.0,0,43.0,0,144.0,0,17669.0,0,12.0,0,131.0,0,673.0,0,2513.0,0,0.0,100,65.0,0,74.0,0,17550.0,0,0.0,100,144.0,0,1086.0,0,1655.0,0,0.0,100,0.0,100,43.0,0,23580.0,0,0.0,100,0.0,100,1267.0,0,2538.0,0,0.0,100,0.0,100,67.0,0,574.0,0,0.0,100,0.0,100,9.0,0,10641.0,0,0.0,100,71.0,0,545.0,0
0,2020-04-19,9730.0,0,49.0,0,248.0,0,420.0,0,2960.0,0,1.0,0,111.0,0,146.0,0,18301.0,0,17.0,0,178.0,0,687.0,0,2902.0,0,0.0,100,136.0,0,75.0,0,17962.0,0,0.0,100,214.0,0,1127.0,0,1668.0,0,0.0,100,0.0,100,44.0,0,23928.0,0,0.0,100,0.0,100,1296.0,0,2538.0,0,0.0,100,0.0,100,67.0,0,580.0,0,0.0,100,0.0,100,10.0,0,11211.0,0,0.0,100,89.0,0,562.0,0
0,2020-04-20,9730.0,0,49.0,0,248.0,0,420.0,0,3050.0,0,1.0,0,111.0,0,154.0,0,19407.0,0,17.0,0,178.0,0,775.0,0,3159.0,0,0.0,100,136.0,0,79.0,0,19815.0,0,0.0,100,214.0,0,1331.0,0,1672.0,0,0.0,100,0.0,100,45.0,0,24523.0,0,0.0,100,0.0,100,1328.0,0,2745.0,0,0.0,100,0.0,100,72.0,0,584.0,0,0.0,100,0.0,100,10.0,0,11688.0,0,0.0,100,89.0,0,577.0,0
0,2020-04-21,10473.0,0,49.0,0,248.0,0,483.0,0,3204.0,0,1.0,0,111.0,0,171.0,0,19881.0,0,17.0,0,178.0,0,798.0,0,3641.0,0,0.0,100,136.0,0,83.0,0,20360.0,0,0.0,100,214.0,0,1423.0,0,1736.0,0,0.0,100,0.0,100,48.0,0,24854.0,0,0.0,100,0.0,100,1405.0,0,2931.0,0,0.0,100,0.0,100,82.0,0,586.0,0,0.0,100,0.0,100,10.0,0,12097.0,0,0.0,100,89.0,0,635.0,0
0,2020-04-22,10891.0,0,55.0,0,301.0,0,506.0,0,3378.0,0,0.0,0,1.0,0,185.0,0,21214.0,0,17.0,0,246.0,0,848.0,0,3748.0,0,0.0,100,232.0,0,90.0,0,22469.0,0,0.0,100,299.0,0,1544.0,0,1766.0,0,0.0,100,0.0,100,51.0,0,25258.0,0,0.0,100,0.0,100,1473.0,0,3200.0,0,0.0,100,0.0,100,89.0,0,592.0,0,0.0,100,139.0,0,12.0,0,12438.0,0,0.0,100,99.0,0,666.0,0
0,2020-04-23,11278.0,0,55.0,0,301.0,0,552.0,0,3479.0,0,0.0,0,1.0,0,191.0,0,21883.0,0,17.0,0,246.0,0,881.0,0,3924.0,0,0.0,100,232.0,0,96.0,0,23100.0,0,0.0,100,299.0,0,1639.0,0,1836.0,0,0.0,100,0.0,100,54.0,0,25739.0,0,0.0,100,0.0,100,1599.0,0,3308.0,0,0.0,100,0.0,100,92.0,0,596.0,0,0.0,100,139.0,0,12.0,0,13039.0,0,0.0,100,99.0,0,706.0,0
0,2020-04-24,12256.0,0,55.0,0,301.0,0,674.0,0,3779.0,0,0.0,0,1.0,0,200.0,0,22491.0,0,17.0,0,246.0,0,899.0,0,4445.0,0,0.0,100,232.0,0,107.0,0,23936.0,0,0.0,100,299.0,0,1767.0,0,1870.0,0,0.0,100,0.0,100,54.0,0,26140.0,0,0.0,100,0.0,100,1660.0,0,3442.0,0,0.0,100,0.0,100,100.0,0,601.0,0,0.0,100,139.0,0,13.0,0,13681.0,0,0.0,100,99.0,0,741.0,0
0,2020-04-25,12968.0,0,55.0,0,301.0,0,684.0,0,3915.0,0,0.0,0,1.0,0,205.0,0,23222.0,0,17.0,0,246.0,0,907.0,0,5092.0,0,0.0,100,232.0,0,112.0,0,24583.0,0,0.0,100,299.0,0,1865.0,0,1887.0,0,0.0,100,0.0,100,56.0,0,26512.0,0,0.0,100,0.0,100,1707.0,0,3576.0,0,0.0,100,0.0,100,112.0,0,605.0,0,0.0,100,139.0,0,13.0,0,14399.0,0,0.0,100,99.0,0,786.0,0
0,2020-04-26,13441.0,0,65.0,0,360.0,0,688.0,0,4085.0,0,2.0,0,1.0,0,208.0,0,23486.0,0,23.0,0,308.0,0,916.0,0,5476.0,0,0.0,100,432.0,0,118.0,0,25269.0,0,0.0,100,350.0,0,1924.0,0,1897.0,0,0.0,100,0.0,100,56.0,0,26773.0,0,0.0,100,0.0,100,1729.0,0,4034.0,0,0.0,100,0.0,0,120.0,0,606.0,0,0.0,100,162.0,0,14.0,0,15012.0,0,0.0,100,165.0,0,813.0,0
0,2020-04-27,13879.0,0,65.0,0,360.0,0,706.0,0,4156.0,0,2.0,0,1.0,0,213.0,0,24302.0,0,23.0,0,308.0,0,995.0,0,5868.0,0,0.0,100,432.0,0,127.0,0,25997.0,0,0.0,100,350.0,0,2012.0,0,1897.0,0,0.0,100,0.0,100,56.0,0,27068.0,0,0.0,100,0.0,100,1740.0,0,4162.0,0,0.0,100,0.0,0,125.0,0,607.0,0,0.0,100,162.0,0,16.0,0,15961.0,0,0.0,100,165.0,0,844.0,0
0,2020-04-28,14316.0,0,65.0,0,360.0,0,736.0,0,4375.0,0,2.0,0,1.0,0,225.0,0,24922.0,0,23.0,0,308.0,0,1036.0,0,6376.0,0,0.0,100,432.0,0,136.0,0,26312.0,0,0.0,100,350.0,0,2087.0,0,1952.0,0,0.0,100,0.0,100,60.0,0,27286.0,0,0.0,100,0.0,100,1801.0,0,4575.0,0,0.0,100,0.0,0,137.0,0,609.0,0,0.0,100,162.0,0,16.0,0,16588.0,0,0.0,100,165.0,0,901.0,0
0,2020-04-29,14758.0,0,78.0,0,395.0,0,766.0,0,4537.0,0,0.0,0,3.0,0,234.0,0,25775.0,0,34.0,0,367.0,0,1101.0,0,6843.0,0,0.0,100,432.0,0,148.0,0,26767.0,0,0.0,100,390.0,0,2169.0,0,1952.0,0,0.0,100,0.0,100,60.0,0,27660.0,0,0.0,100,0.0,100,1845.0,0,4655.0,0,0.0,100,1.0,0,144.0,0,613.0,0,0.0,100,162.0,0,16.0,0,17182.0,0,0.0,100,274.0,0,964.0,0
0,2020-04-30,15284.0,0,78.0,0,395.0,0,777.0,0,4708.0,0,0.0,0,3.0,0,240.0,0,26264.0,0,34.0,0,367.0,0,1132.0,0,7145.0,0,0.0,100,432.0,0,162.0,0,27700.0,0,0.0,100,390.0,0,2257.0,0,1984.0,0,0.0,100,0.0,100,60.0,0,28001.0,0,0.0,100,0.0,100,1905.0,0,4734.0,0,0.0,100,1.0,0,152.0,0,618.0,0,0.0,100,162.0,0,16.0,0,17835.0,0,0.0,100,274.0,0,1114.0,0
0,2020-05-01,15793.0,0,78.0,0,395.0,0,821.0,0,4882.0,0,0.0,0,3.0,0,246.0,0,27489.0,0,34.0,0,367.0,0,1169.0,0,7884.0,0,0.0,100,432.0,0,170.0,0,28764.0,0,0.0,100,390.0,0,2339.0,0,2015.0,0,0.0,100,0.0,100,63.0,0,28711.0,0,0.0,100,0.0,100,1970.0,0,4918.0,0,0.0,100,1.0,0,159.0,0,619.0,0,0.0,100,162.0,0,16.0,0,18630.0,0,0.0,100,274.0,0,1175.0,0
0,2020-05-02,16225.0,0,78.0,0,395.0,0,832.0,0,4879.0,0,0.0,0,3.0,0,248.0,0,28331.0,0,34.0,0,367.0,0,1177.0,0,8643.0,0,0.0,100,432.0,0,175.0,0,29287.0,0,0.0,100,390.0,0,2436.0,0,2061.0,0,0.0,100,0.0,100,64.0,0,29140.0,0,0.0,100,0.0,100,1993.0,0,5038.0,0,0.0,100,1.0,0,168.0,0,620.0,0,0.0,100,162.0,0,16.0,0,19295.0,0,0.0,100,274.0,0,1115.0,0
0,2020-05-03,16635.0,0,83.0,0,434.0,0,842.0,0,5130.0,0,0.0,0,3.0,0,253.0,0,28665.0,0,37.0,0,409.0,0,1184.0,0,9175.0,0,0.0,100,432.0,0,184.0,0,29287.0,0,0.0,100,421.0,0,2436.0,0,2061.0,0,0.0,100,0.0,100,64.0,0,29340.0,0,0.0,100,0.0,100,2012.0,0,5208.0,0,0.0,100,1.0,0,177.0,0,620.0,0,0.0,100,189.0,0,17.0,0,19933.0,0,0.0,100,298.0,0,1132.0,0
0,2020-05-04,16918.0,0,83.0,0,434.0,0,851.0,0,5245.0,0,0.0,0,3.0,0,261.0,0,29451.0,0,37.0,0,409.0,0,1246.0,0,9703.0,0,0.0,100,432.0,0,188.0,0,29973.0,0,0.0,100,421.0,0,2556.0,0,2106.0,0,0.0,100,0.0,100,64.0,0,29673.0,0,0.0,100,0.0,100,2064.0,0,5288.0,0,0.0,100,1.0,0,182.0,0,621.0,0,0.0,100,189.0,0,17.0,0,20507.0,0,0.0,100,298.0,0,1151.0,0
0,2020-05-05,17367.0,0,83.0,0,434.0,0,903.0,0,5822.0,0,0.0,0,3.0,0,275.0,0,29998.0,0,37.0,0,409.0,0,1299.0,0,10111.0,0,0.0,100,432.0,0,207.0,0,30621.0,0,0.0,100,421.0,0,2633.0,0,2127.0,0,0.0,100,0.0,100,65.0,0,29996.0,0,0.0,100,0.0,100,2115.0,0,5371.0,0,0.0,100,1.0,0,187.0,0,625.0,0,0.0,100,189.0,0,17.0,0,21033.0,0,0.0,100,298.0,0,1211.0,0
0,2020-05-06,17832.0,0,89.0,0,520.0,0,919.0,0,5934.0,0,0.0,0,3.0,0,283.0,0,30743.0,0,41.0,0,451.0,0,1327.0,0,10404.0,0,0.0,100,915.0,0,219.0,0,30995.0,0,0.0,100,448.0,0,2718.0,0,2158.0,0,19.0,0,32.0,0,66.0,0,30399.0,0,0.0,100,0.0,100,2167.0,0,5778.0,0,0.0,100,1.0,0,193.0,0,626.0,0,0.0,100,189.0,0,17.0,0,21870.0,0,0.0,100,328.0,0,1377.0,0
0,2020-05-07,18370.0,0,89.0,0,520.0,0,944.0,0,6129.0,0,0.0,0,3.0,0,294.0,0,31618.0,0,41.0,0,451.0,0,1355.0,0,11059.0,0,0.0,100,915.0,0,231.0,0,31784.0,0,0.0,100,448.0,0,2797.0,0,2178.0,0,19.0,0,32.0,0,67.0,0,30652.0,0,0.0,100,0.0,100,2208.0,0,5939.0,0,0.0,100,1.0,0,202.0,0,629.0,0,0.0,100,189.0,0,17.0,0,22503.0,0,0.0,100,328.0,0,1414.0,0
