,dates,SouthCarolina_UnitedStates.CTP_CovidCases_Unknown.data,SouthCarolina_UnitedStates.CTP_CovidCases_Unknown.missing,SouthCarolina_UnitedStates.CTP_CovidCases_White.data,SouthCarolina_UnitedStates.CTP_CovidCases_White.missing,Wisconson_UnitedStates.CTP_CovidCases_Unknown.data,Wisconson_UnitedStates.CTP_CovidCases_Unknown.missing,Wisconson_UnitedStates.CTP_CovidCases_White.data,Wisconson_UnitedStates.CTP_CovidCases_White.missing,Utah_UnitedStates.CTP_CovidCases_Unknown.data,Utah_UnitedStates.CTP_CovidCases_Unknown.missing,Utah_UnitedStates.CTP_CovidCases_White.data,Utah_UnitedStates.CTP_CovidCases_White.missing,Vermont_UnitedStates.CTP_CovidCases_Unknown.data,Vermont_UnitedStates.CTP_CovidCases_Unknown.missing,Vermont_UnitedStates.CTP_CovidCases_White.data,Vermont_UnitedStates.CTP_CovidCases_White.missing,WestVirginia_UnitedStates.CTP_CovidCases_Unknown.data,WestVirginia_UnitedStates.CTP_CovidCases_Unknown.missing,WestVirginia_UnitedStates.CTP_CovidCases_White.data,WestVirginia_UnitedStates.CTP_CovidCases_White.missing,Tennessee_UnitedStates.CTP_CovidCases_Unknown.data,Tennessee_UnitedStates.CTP_CovidCases_Unknown.missing,Tennessee_UnitedStates.CTP_CovidCases_White.data,Tennessee_UnitedStates.CTP_CovidCases_White.missing,Washington_UnitedStates.CTP_CovidCases_Unknown.data,Washington_UnitedStates.CTP_CovidCases_Unknown.missing,Washington_UnitedStates.CTP_CovidCases_White.data,Washington_UnitedStates.CTP_CovidCases_White.missing,Wyoming_UnitedStates.CTP_CovidCases_Unknown.data,Wyoming_UnitedStates.CTP_CovidCases_Unknown.missing,Wyoming_UnitedStates.CTP_CovidCases_White.data,Wyoming_UnitedStates.CTP_CovidCases_White.missing,SouthDakota_UnitedStates.CTP_CovidCases_Unknown.data,SouthDakota_UnitedStates.CTP_CovidCases_Unknown.missing,SouthDakota_UnitedStates.CTP_CovidCases_White.data,SouthDakota_UnitedStates.CTP_CovidCases_White.missing,Virginia_UnitedStates.CTP_CovidCases_Unknown.data,Virginia_UnitedStates.CTP_CovidCases_Unknown.missing,Virginia_UnitedStates.CTP_CovidCases_White.data,Virginia_UnitedStates.CTP_CovidCases_White.missing
0,2020-07-10,16261.0,0,16874.0,0,0.0,100,0.0,100,2996.0,0,9726.0,0,5.0,0,1045.0,0,0.0,0,2935.0,0,11309.0,0,23336.0,0,10976.0,0,9667.0,0,403.0,0,794.0,0,0.0,0,2569.0,0,16007.0,0,14564.0,0
0,2020-07-11,16261.0,0,16874.0,0,0.0,100,0.0,100,2996.0,0,9726.0,0,5.0,0,1045.0,0,0.0,0,2935.0,0,11309.0,0,23336.0,0,10976.0,0,9667.0,0,403.0,0,794.0,0,0.0,0,2569.0,0,16007.0,0,14564.0,0
0,2020-07-12,20753.0,0,18552.0,0,0.0,100,0.0,100,3267.0,0,10959.0,0,6.0,0,1068.0,0,1.0,0,3343.0,0,13044.0,0,25886.0,0,11239.0,0,10048.0,0,428.0,0,864.0,0,0.0,0,2716.0,0,16867.0,0,15385.0,0
0,2020-07-13,20753.0,0,18552.0,0,0.0,100,0.0,100,3267.0,0,10959.0,0,6.0,0,1068.0,0,1.0,0,3343.0,0,13044.0,0,25886.0,0,11239.0,0,10048.0,0,428.0,0,864.0,0,0.0,0,2716.0,0,16867.0,0,15385.0,0
0,2020-07-14,20753.0,0,18552.0,0,0.0,100,0.0,100,3267.0,0,10959.0,0,6.0,0,1068.0,0,1.0,0,3343.0,0,13044.0,0,25886.0,0,11239.0,0,10048.0,0,428.0,0,864.0,0,0.0,0,2716.0,0,16867.0,0,15385.0,0
0,2020-07-15,22260.0,0,20446.0,0,0.0,100,0.0,100,3377.0,0,11652.0,0,6.0,0,1086.0,0,0.0,0,3606.0,0,14342.0,0,29104.0,0,12768.0,0,10956.0,0,453.0,0,929.0,0,0.0,0,2815.0,0,17826.0,0,16073.0,0
0,2020-07-16,22260.0,0,20446.0,0,0.0,100,0.0,100,3377.0,0,11652.0,0,6.0,0,1086.0,0,0.0,0,3606.0,0,14342.0,0,29104.0,0,12768.0,0,10956.0,0,453.0,0,929.0,0,0.0,0,2815.0,0,17826.0,0,16073.0,0
0,2020-07-17,22260.0,0,20446.0,0,0.0,100,0.0,100,3377.0,0,11652.0,0,6.0,0,1086.0,0,0.0,0,3606.0,0,14342.0,0,29104.0,0,12768.0,0,10956.0,0,453.0,0,929.0,0,0.0,0,2815.0,0,17826.0,0,16073.0,0
0,2020-07-18,22260.0,0,20446.0,0,0.0,100,0.0,100,3377.0,0,11652.0,0,6.0,0,1086.0,0,0.0,0,3606.0,0,14342.0,0,29104.0,0,12768.0,0,10956.0,0,453.0,0,929.0,0,0.0,0,2815.0,0,17826.0,0,16073.0,0
0,2020-07-19,26058.0,0,22463.0,0,0.0,100,0.0,100,3875.0,0,13086.0,0,6.0,0,1110.0,0,0.0,0,3956.0,0,18207.0,0,32383.0,0,15671.0,0,11384.0,0,477.0,0,1007.0,0,0.0,0,2958.0,0,18728.0,0,17184.0,0
0,2020-07-20,26058.0,0,22463.0,0,0.0,100,0.0,100,3875.0,0,13086.0,0,6.0,0,1110.0,0,0.0,0,3956.0,0,18207.0,0,32383.0,0,15671.0,0,11384.0,0,477.0,0,1007.0,0,0.0,0,2958.0,0,18728.0,0,17184.0,0
0,2020-07-21,26058.0,0,22463.0,0,0.0,100,0.0,100,3875.0,0,13086.0,0,6.0,0,1110.0,0,0.0,0,3956.0,0,18207.0,0,32383.0,0,15671.0,0,11384.0,0,477.0,0,1007.0,0,0.0,0,2958.0,0,18728.0,0,17184.0,0
0,2020-07-22,26774.0,0,24682.0,0,0.0,100,0.0,100,3965.0,0,13808.0,0,7.0,0,1124.0,0,1.0,0,4290.0,0,19972.0,0,35281.0,0,17181.0,0,11704.0,0,504.0,0,1088.0,0,0.0,0,3071.0,0,19586.0,0,17960.0,0
0,2020-07-23,26774.0,0,24682.0,0,0.0,100,0.0,100,3965.0,0,13808.0,0,7.0,0,1124.0,0,1.0,0,4290.0,0,19972.0,0,35281.0,0,17181.0,0,11704.0,0,504.0,0,1088.0,0,0.0,0,3071.0,0,19586.0,0,17960.0,0
0,2020-07-24,26774.0,0,24682.0,0,0.0,100,0.0,100,3965.0,0,13808.0,0,7.0,0,1124.0,0,1.0,0,4290.0,0,19972.0,0,35281.0,0,17181.0,0,11704.0,0,504.0,0,1088.0,0,0.0,0,3071.0,0,19586.0,0,17960.0,0
0,2020-07-25,26774.0,0,24682.0,0,0.0,100,0.0,100,3965.0,0,13808.0,0,7.0,0,1124.0,0,1.0,0,4290.0,0,19972.0,0,35281.0,0,17181.0,0,11704.0,0,504.0,0,1088.0,0,0.0,0,3071.0,0,19586.0,0,17960.0,0
0,2020-07-26,29376.0,0,26500.0,0,0.0,100,0.0,100,4306.0,0,14847.0,0,8.0,0,1149.0,0,0.0,0,4614.0,0,22109.0,0,39810.0,0,17642.0,0,12849.0,0,533.0,0,1199.0,0,0.0,0,3292.0,0,20346.0,0,19270.0,0
0,2020-07-27,29376.0,0,26500.0,0,0.0,100,0.0,100,4306.0,0,14847.0,0,8.0,0,1149.0,0,0.0,0,4614.0,0,22109.0,0,39810.0,0,17642.0,0,12849.0,0,533.0,0,1199.0,0,0.0,0,3292.0,0,20346.0,0,19270.0,0
0,2020-07-28,29376.0,0,26500.0,0,0.0,100,0.0,100,4306.0,0,14847.0,0,8.0,0,1149.0,0,0.0,0,4614.0,0,22109.0,0,39810.0,0,17642.0,0,12849.0,0,533.0,0,1199.0,0,0.0,0,3292.0,0,20346.0,0,19270.0,0
0,2020-07-29,30286.0,0,28411.0,0,0.0,100,0.0,100,4351.0,0,15497.0,0,7.0,0,1154.0,0,0.0,0,4877.0,0,23588.0,0,43077.0,0,18247.0,0,13215.0,0,547.0,0,1290.0,0,0.0,0,3488.0,0,21375.0,0,20104.0,0
0,2020-07-30,30286.0,0,28411.0,0,0.0,100,0.0,100,4351.0,0,15497.0,0,7.0,0,1154.0,0,0.0,0,4877.0,0,23588.0,0,43077.0,0,18247.0,0,13215.0,0,547.0,0,1290.0,0,0.0,0,3488.0,0,21375.0,0,20104.0,0
0,2020-07-31,30286.0,0,28411.0,0,0.0,100,0.0,100,4351.0,0,15497.0,0,7.0,0,1154.0,0,0.0,0,4877.0,0,23588.0,0,43077.0,0,18247.0,0,13215.0,0,547.0,0,1290.0,0,0.0,0,3488.0,0,21375.0,0,20104.0,0
0,2020-08-01,30286.0,0,28411.0,0,0.0,100,0.0,100,4351.0,0,15497.0,0,7.0,0,1154.0,0,0.0,0,4877.0,0,23588.0,0,43077.0,0,18247.0,0,13215.0,0,547.0,0,1290.0,0,0.0,0,3488.0,0,21375.0,0,20104.0,0
0,2020-08-02,32479.0,0,29654.0,0,0.0,100,0.0,100,4660.0,0,16351.0,0,5.233333333333333,0,1169.15,0,0.0,0,5265.0,0,25710.0,0,47067.0,0,18701.0,0,14286.0,0,656.0,0,1347.0,0,0.0,0,3711.0,0,22324.0,0,21188.0,0
0,2020-08-03,32479.0,0,29654.0,0,0.0,100,0.0,100,4660.0,0,16351.0,0,5.233333333333333,0,1169.15,0,0.0,0,5265.0,0,25710.0,0,47067.0,0,18701.0,0,14286.0,0,656.0,0,1347.0,0,0.0,0,3711.0,0,22324.0,0,21188.0,0
0,2020-08-04,32479.0,0,29654.0,0,0.0,100,0.0,100,4660.0,0,16351.0,0,5.233333333333333,0,1169.15,0,0.0,0,5265.0,0,25710.0,0,47067.0,0,18701.0,0,14286.0,0,656.0,0,1347.0,0,0.0,0,3711.0,0,22324.0,0,21188.0,0
