,dates,Minnesota_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Minnesota_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Minnesota_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Minnesota_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Minnesota_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Minnesota_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Minnesota_UnitedStates.CTP_CovidCases_Black.data,Minnesota_UnitedStates.CTP_CovidCases_Black.missing,Massachusetts_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Massachusetts_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Massachusetts_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Massachusetts_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Massachusetts_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Massachusetts_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Massachusetts_UnitedStates.CTP_CovidCases_Black.data,Massachusetts_UnitedStates.CTP_CovidCases_Black.missing,Nebraska_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Nebraska_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Nebraska_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Nebraska_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Nebraska_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Nebraska_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Nebraska_UnitedStates.CTP_CovidCases_Black.data,Nebraska_UnitedStates.CTP_CovidCases_Black.missing,Maryland_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Maryland_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Maryland_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Maryland_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Maryland_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Maryland_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Maryland_UnitedStates.CTP_CovidCases_Black.data,Maryland_UnitedStates.CTP_CovidCases_Black.missing,Missouri_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Missouri_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Missouri_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Missouri_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Missouri_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Missouri_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Missouri_UnitedStates.CTP_CovidCases_Black.data,Missouri_UnitedStates.CTP_CovidCases_Black.missing,Nevada_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Nevada_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Nevada_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Nevada_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Nevada_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Nevada_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Nevada_UnitedStates.CTP_CovidCases_Black.data,Nevada_UnitedStates.CTP_CovidCases_Black.missing,Maine_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Maine_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Maine_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Maine_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Maine_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Maine_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Maine_UnitedStates.CTP_CovidCases_Black.data,Maine_UnitedStates.CTP_CovidCases_Black.missing,Mississippi_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Mississippi_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Mississippi_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Mississippi_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Mississippi_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Mississippi_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Mississippi_UnitedStates.CTP_CovidCases_Black.data,Mississippi_UnitedStates.CTP_CovidCases_Black.missing,Montana_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Montana_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Montana_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Montana_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Montana_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Montana_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Montana_UnitedStates.CTP_CovidCases_Black.data,Montana_UnitedStates.CTP_CovidCases_Black.missing,NewHampshire_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,NewHampshire_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,NewHampshire_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,NewHampshire_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,NewHampshire_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,NewHampshire_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,NewHampshire_UnitedStates.CTP_CovidCases_Black.data,NewHampshire_UnitedStates.CTP_CovidCases_Black.missing
0,2020-05-03,2198.0,0,932.0,0,3531.0,0,999.0,0,35881.0,0,8442.0,0,23761.0,0,4902.0,0,0.0,100,0.0,100,0.0,100,0.0,100,4749.0,0,4625.0,0,16088.0,0,8871.0,0,2683.0,0,503.0,0,5199.0,0,2515.0,0,0.0,100,0.0,100,0.0,100,0.0,100,497.0,0,23.0,0,665.0,0,41.0,0,0.0,100,0.0,100,0.0,100,3951.0,0,20.0,0,8.0,0,427.0,0,2.0,0,0.0,100,0.0,100,0.0,100,86.0,0
0,2020-05-04,2198.0,0,932.0,0,3531.0,0,999.0,0,35881.0,0,8442.0,0,23761.0,0,4902.0,0,0.0,100,0.0,100,0.0,100,0.0,100,4749.0,0,4625.0,0,16088.0,0,8871.0,0,2683.0,0,503.0,0,5199.0,0,2515.0,0,0.0,100,0.0,100,0.0,100,0.0,100,497.0,0,23.0,0,665.0,0,41.0,0,0.0,100,0.0,100,0.0,100,3951.0,0,20.0,0,8.0,0,427.0,0,2.0,0,0.0,100,0.0,100,0.0,100,86.0,0
0,2020-05-05,2198.0,0,932.0,0,3531.0,0,999.0,0,35881.0,0,8442.0,0,23761.0,0,4902.0,0,0.0,100,0.0,100,0.0,100,0.0,100,4749.0,0,4625.0,0,16088.0,0,8871.0,0,2683.0,0,503.0,0,5199.0,0,2515.0,0,0.0,100,0.0,100,0.0,100,0.0,100,497.0,0,23.0,0,665.0,0,41.0,0,0.0,100,0.0,100,0.0,100,3951.0,0,20.0,0,8.0,0,427.0,0,2.0,0,0.0,100,0.0,100,0.0,100,86.0,0
0,2020-05-06,3174.0,0,1201.0,0,4203.0,0,1372.0,0,36804.0,0,9363.0,0,25926.0,0,5257.0,0,0.0,100,0.0,100,0.0,100,0.0,100,5275.0,0,5394.0,0,17494.0,0,9648.0,0,2730.0,0,546.0,0,5825.0,0,2821.0,0,0.0,100,0.0,100,0.0,100,0.0,100,441.0,0,32.0,0,781.0,0,73.0,0,0.0,100,0.0,100,0.0,100,3878.0,0,21.0,0,8.0,0,427.0,0,2.0,0,0.0,100,0.0,100,0.0,100,86.0,0
0,2020-05-07,3174.0,0,1201.0,0,4203.0,0,1372.0,0,36804.0,0,9363.0,0,25926.0,0,5257.0,0,0.0,100,0.0,100,0.0,100,0.0,100,5275.0,0,5394.0,0,17494.0,0,9648.0,0,2730.0,0,546.0,0,5825.0,0,2821.0,0,0.0,100,0.0,100,0.0,100,0.0,100,441.0,0,32.0,0,781.0,0,73.0,0,0.0,100,0.0,100,0.0,100,3878.0,0,21.0,0,8.0,0,427.0,0,2.0,0,0.0,100,0.0,100,0.0,100,86.0,0
0,2020-05-08,3174.0,0,1201.0,0,4203.0,0,1372.0,0,36804.0,0,9363.0,0,25926.0,0,5257.0,0,0.0,100,0.0,100,0.0,100,0.0,100,5275.0,0,5394.0,0,17494.0,0,9648.0,0,2730.0,0,546.0,0,5825.0,0,2821.0,0,0.0,100,0.0,100,0.0,100,0.0,100,441.0,0,32.0,0,781.0,0,73.0,0,0.0,100,0.0,100,0.0,100,3878.0,0,21.0,0,8.0,0,427.0,0,2.0,0,0.0,100,0.0,100,0.0,100,86.0,0
0,2020-05-09,3174.0,0,1201.0,0,4203.0,0,1372.0,0,36804.0,0,9363.0,0,25926.0,0,5257.0,0,0.0,100,0.0,100,0.0,100,0.0,100,5275.0,0,5394.0,0,17494.0,0,9648.0,0,2730.0,0,546.0,0,5825.0,0,2821.0,0,0.0,100,0.0,100,0.0,100,0.0,100,441.0,0,32.0,0,781.0,0,73.0,0,0.0,100,0.0,100,0.0,100,3878.0,0,21.0,0,8.0,0,427.0,0,2.0,0,0.0,100,0.0,100,0.0,100,86.0,0
0,2020-05-10,4282.0,0,1577.0,0,5410.0,0,1916.0,0,35862.0,0,11902.0,0,29948.0,0,6456.0,0,0.0,100,0.0,100,0.0,100,0.0,100,6409.0,0,6686.0,0,19492.0,0,10623.0,0,2657.0,0,689.0,0,6497.0,0,3248.0,0,0.0,100,0.0,100,0.0,100,0.0,100,623.0,0,32.0,0,781.0,0,73.0,0,17.0,0,504.0,0,7247.0,0,4475.0,0,22.0,0,8.0,0,428.0,0,2.0,0,0.0,100,0.0,100,0.0,100,105.0,0
0,2020-05-11,4282.0,0,1577.0,0,5410.0,0,1916.0,0,35862.0,0,11902.0,0,29948.0,0,6456.0,0,0.0,100,0.0,100,0.0,100,0.0,100,6409.0,0,6686.0,0,19492.0,0,10623.0,0,2657.0,0,689.0,0,6497.0,0,3248.0,0,0.0,100,0.0,100,0.0,100,0.0,100,623.0,0,32.0,0,781.0,0,73.0,0,17.0,0,504.0,0,7247.0,0,4475.0,0,22.0,0,8.0,0,428.0,0,2.0,0,0.0,100,0.0,100,0.0,100,105.0,0
0,2020-05-12,4282.0,0,1577.0,0,5410.0,0,1916.0,0,35862.0,0,11902.0,0,29948.0,0,6456.0,0,0.0,100,0.0,100,0.0,100,0.0,100,6409.0,0,6686.0,0,19492.0,0,10623.0,0,2657.0,0,689.0,0,6497.0,0,3248.0,0,0.0,100,0.0,100,0.0,100,0.0,100,623.0,0,32.0,0,781.0,0,73.0,0,17.0,0,504.0,0,7247.0,0,4475.0,0,22.0,0,8.0,0,428.0,0,2.0,0,0.0,100,0.0,100,0.0,100,105.0,0
0,2020-05-13,4821.0,0,1817.0,0,6279.0,0,2411.0,0,35660.0,0,12960.0,0,31874.0,0,6922.0,0,0.0,100,0.0,100,0.0,100,0.0,100,6430.0,0,7483.0,0,20899.0,0,11140.0,0,2636.0,0,709.0,0,6795.0,0,3346.0,0,0.0,100,0.0,100,0.0,100,0.0,100,498.0,0,44.0,0,973.0,0,140.0,0,17.0,0,548.0,0,7835.0,0,4931.0,0,22.0,0,11.0,0,429.0,0,2.0,0,0.0,100,0.0,100,0.0,100,105.0,0
0,2020-05-14,4821.0,0,1817.0,0,6279.0,0,2411.0,0,35660.0,0,12960.0,0,31874.0,0,6922.0,0,0.0,100,0.0,100,0.0,100,0.0,100,6430.0,0,7483.0,0,20899.0,0,11140.0,0,2636.0,0,709.0,0,6795.0,0,3346.0,0,0.0,100,0.0,100,0.0,100,0.0,100,498.0,0,44.0,0,973.0,0,140.0,0,17.0,0,548.0,0,7835.0,0,4931.0,0,22.0,0,11.0,0,429.0,0,2.0,0,0.0,100,0.0,100,0.0,100,105.0,0
0,2020-05-15,4821.0,0,1817.0,0,6279.0,0,2411.0,0,35660.0,0,12960.0,0,31874.0,0,6922.0,0,0.0,100,0.0,100,0.0,100,0.0,100,6430.0,0,7483.0,0,20899.0,0,11140.0,0,2636.0,0,709.0,0,6795.0,0,3346.0,0,0.0,100,0.0,100,0.0,100,0.0,100,498.0,0,44.0,0,973.0,0,140.0,0,17.0,0,548.0,0,7835.0,0,4931.0,0,22.0,0,11.0,0,429.0,0,2.0,0,0.0,100,0.0,100,0.0,100,105.0,0
0,2020-05-16,4821.0,0,1817.0,0,6279.0,0,2411.0,0,35660.0,0,12960.0,0,31874.0,0,6922.0,0,0.0,100,0.0,100,0.0,100,0.0,100,6430.0,0,7483.0,0,20899.0,0,11140.0,0,2636.0,0,709.0,0,6795.0,0,3346.0,0,0.0,100,0.0,100,0.0,100,0.0,100,498.0,0,44.0,0,973.0,0,140.0,0,17.0,0,548.0,0,7835.0,0,4931.0,0,22.0,0,11.0,0,429.0,0,2.0,0,0.0,100,0.0,100,0.0,100,105.0,0
0,2020-05-17,5366.0,0,2311.0,0,7991.0,0,3287.0,0,37414.0,0,14277.0,0,34230.0,0,7396.0,0,0.0,100,0.0,100,0.0,100,0.0,100,7183.0,0,8907.0,0,22714.0,0,12052.0,0,2805.0,0,755.0,0,7228.0,0,3560.0,0,0.0,100,0.0,100,0.0,100,0.0,100,670.0,0,44.0,0,973.0,0,140.0,0,1733.0,0,612.0,0,8951.0,0,6094.0,0,20.0,0,11.0,0,437.0,0,2.0,0,1311.0,0,193.0,0,2092.0,0,131.0,0
0,2020-05-18,5366.0,0,2311.0,0,7991.0,0,3287.0,0,37414.0,0,14277.0,0,34230.0,0,7396.0,0,0.0,100,0.0,100,0.0,100,0.0,100,7183.0,0,8907.0,0,22714.0,0,12052.0,0,2805.0,0,755.0,0,7228.0,0,3560.0,0,0.0,100,0.0,100,0.0,100,0.0,100,670.0,0,44.0,0,973.0,0,140.0,0,1733.0,0,612.0,0,8951.0,0,6094.0,0,20.0,0,11.0,0,437.0,0,2.0,0,1311.0,0,193.0,0,2092.0,0,131.0,0
0,2020-05-19,5366.0,0,2311.0,0,7991.0,0,3287.0,0,37414.0,0,14277.0,0,34230.0,0,7396.0,0,0.0,100,0.0,100,0.0,100,0.0,100,7183.0,0,8907.0,0,22714.0,0,12052.0,0,2805.0,0,755.0,0,7228.0,0,3560.0,0,0.0,100,0.0,100,0.0,100,0.0,100,670.0,0,44.0,0,973.0,0,140.0,0,1733.0,0,612.0,0,8951.0,0,6094.0,0,20.0,0,11.0,0,437.0,0,2.0,0,1311.0,0,193.0,0,2092.0,0,131.0,0
0,2020-05-20,5424.0,0,2821.0,0,9425.0,0,3909.0,0,37456.0,0,15480.0,0,35853.0,0,7740.0,0,0.0,100,0.0,100,0.0,100,0.0,100,7756.0,0,10153.0,0,24414.0,0,12919.0,0,2880.0,0,775.0,0,7423.0,0,3656.0,0,3008.0,0,1445.0,0,2713.0,0,532.0,0,553.0,0,54.0,0,1212.0,0,235.0,0,1761.0,0,655.0,0,9551.0,0,6472.0,0,20.0,0,18.0,0,440.0,0,2.0,0,1583.0,0,193.0,0,2092.0,0,131.0,0
0,2020-05-21,5424.0,0,2821.0,0,9425.0,0,3909.0,0,37456.0,0,15480.0,0,35853.0,0,7740.0,0,0.0,100,0.0,100,0.0,100,0.0,100,7756.0,0,10153.0,0,24414.0,0,12919.0,0,2880.0,0,775.0,0,7423.0,0,3656.0,0,3008.0,0,1445.0,0,2713.0,0,532.0,0,553.0,0,54.0,0,1212.0,0,235.0,0,1761.0,0,655.0,0,9551.0,0,6472.0,0,20.0,0,18.0,0,440.0,0,2.0,0,1583.0,0,193.0,0,2092.0,0,131.0,0
0,2020-05-22,5424.0,0,2821.0,0,9425.0,0,3909.0,0,37456.0,0,15480.0,0,35853.0,0,7740.0,0,0.0,100,0.0,100,0.0,100,0.0,100,7756.0,0,10153.0,0,24414.0,0,12919.0,0,2880.0,0,775.0,0,7423.0,0,3656.0,0,3008.0,0,1445.0,0,2713.0,0,532.0,0,553.0,0,54.0,0,1212.0,0,235.0,0,1761.0,0,655.0,0,9551.0,0,6472.0,0,20.0,0,18.0,0,440.0,0,2.0,0,1583.0,0,193.0,0,2092.0,0,131.0,0
0,2020-05-23,5424.0,0,2821.0,0,9425.0,0,3909.0,0,37456.0,0,15480.0,0,35853.0,0,7740.0,0,0.0,100,0.0,100,0.0,100,0.0,100,7756.0,0,10153.0,0,24414.0,0,12919.0,0,2880.0,0,775.0,0,7423.0,0,3656.0,0,3008.0,0,1445.0,0,2713.0,0,532.0,0,553.0,0,54.0,0,1212.0,0,235.0,0,1761.0,0,655.0,0,9551.0,0,6472.0,0,20.0,0,18.0,0,440.0,0,2.0,0,1583.0,0,193.0,0,2092.0,0,131.0,0
0,2020-05-24,5667.0,0,3666.0,0,11240.0,0,4683.0,0,38182.0,0,16681.0,0,37809.0,0,8155.0,0,0.0,100,0.0,100,0.0,100,0.0,100,8775.0,0,11383.0,0,26155.0,0,13762.0,0,3039.0,0,965.0,0,7982.0,0,3860.0,0,2651.0,0,2008.0,0,3111.0,0,607.0,0,789.0,0,54.0,0,1212.0,0,235.0,0,2094.0,0,722.0,0,10436.0,0,7121.0,0,19.0,0,19.0,0,441.0,0,2.0,0,1452.0,0,233.0,0,2464.0,0,150.0,0
0,2020-05-25,5667.0,0,3666.0,0,11240.0,0,4683.0,0,38182.0,0,16681.0,0,37809.0,0,8155.0,0,0.0,100,0.0,100,0.0,100,0.0,100,8775.0,0,11383.0,0,26155.0,0,13762.0,0,3039.0,0,965.0,0,7982.0,0,3860.0,0,2651.0,0,2008.0,0,3111.0,0,607.0,0,789.0,0,54.0,0,1212.0,0,235.0,0,2094.0,0,722.0,0,10436.0,0,7121.0,0,19.0,0,19.0,0,441.0,0,2.0,0,1452.0,0,233.0,0,2464.0,0,150.0,0
0,2020-05-26,5667.0,0,3666.0,0,11240.0,0,4683.0,0,38182.0,0,16681.0,0,37809.0,0,8155.0,0,0.0,100,0.0,100,0.0,100,0.0,100,8775.0,0,11383.0,0,26155.0,0,13762.0,0,3039.0,0,965.0,0,7982.0,0,3860.0,0,2651.0,0,2008.0,0,3111.0,0,607.0,0,789.0,0,54.0,0,1212.0,0,235.0,0,2094.0,0,722.0,0,10436.0,0,7121.0,0,19.0,0,19.0,0,441.0,0,2.0,0,1452.0,0,233.0,0,2464.0,0,150.0,0
0,2020-05-27,5796.0,0,4255.0,0,12413.0,0,5121.0,0,38441.0,0,16959.0,0,38816.0,0,8385.0,0,0.0,100,0.0,100,0.0,100,0.0,100,9417.0,0,11956.0,0,27050.0,0,14217.0,0,3218.0,0,1004.0,0,8268.0,0,3978.0,0,2926.0,0,2025.0,0,3162.0,0,610.0,0,607.0,0,61.0,0,1469.0,0,350.0,0,2172.0,0,784.0,0,11088.0,0,7556.0,0,19.0,0,19.0,0,443.0,0,2.0,0,1589.0,0,233.0,0,2464.0,0,150.0,0
0,2020-05-28,5796.0,0,4255.0,0,12413.0,0,5121.0,0,38441.0,0,16959.0,0,38816.0,0,8385.0,0,0.0,100,0.0,100,0.0,100,0.0,100,9417.0,0,11956.0,0,27050.0,0,14217.0,0,3218.0,0,1004.0,0,8268.0,0,3978.0,0,2926.0,0,2025.0,0,3162.0,0,610.0,0,607.0,0,61.0,0,1469.0,0,350.0,0,2172.0,0,784.0,0,11088.0,0,7556.0,0,19.0,0,19.0,0,443.0,0,2.0,0,1589.0,0,233.0,0,2464.0,0,150.0,0
0,2020-05-29,5796.0,0,4255.0,0,12413.0,0,5121.0,0,38441.0,0,16959.0,0,38816.0,0,8385.0,0,0.0,100,0.0,100,0.0,100,0.0,100,9417.0,0,11956.0,0,27050.0,0,14217.0,0,3218.0,0,1004.0,0,8268.0,0,3978.0,0,2926.0,0,2025.0,0,3162.0,0,610.0,0,607.0,0,61.0,0,1469.0,0,350.0,0,2172.0,0,784.0,0,11088.0,0,7556.0,0,19.0,0,19.0,0,443.0,0,2.0,0,1589.0,0,233.0,0,2464.0,0,150.0,0
0,2020-05-30,5796.0,0,4255.0,0,12413.0,0,5121.0,0,38441.0,0,16959.0,0,38816.0,0,8385.0,0,0.0,100,0.0,100,0.0,100,0.0,100,9417.0,0,11956.0,0,27050.0,0,14217.0,0,3218.0,0,1004.0,0,8268.0,0,3978.0,0,2926.0,0,2025.0,0,3162.0,0,610.0,0,607.0,0,61.0,0,1469.0,0,350.0,0,2172.0,0,784.0,0,11088.0,0,7556.0,0,19.0,0,19.0,0,443.0,0,2.0,0,1589.0,0,233.0,0,2464.0,0,150.0,0
0,2020-05-31,6168.0,0,4908.0,0,13774.0,0,5569.0,0,38592.0,0,18132.0,0,40335.0,0,8726.0,0,0.0,100,0.0,100,0.0,100,0.0,100,10263.0,0,13377.0,0,29138.0,0,15188.0,0,3332.0,0,1083.0,0,8730.0,0,4142.0,0,2839.0,0,2348.0,0,3406.0,0,678.0,0,795.0,0,61.0,0,1469.0,0,350.0,0,2523.0,0,878.0,0,12100.0,0,8363.0,0,28.0,0,21.0,0,466.0,0,2.0,0,1954.0,0,233.0,0,2464.0,0,150.0,0
0,2020-06-01,6168.0,0,4908.0,0,13774.0,0,5569.0,0,38592.0,0,18132.0,0,40335.0,0,8726.0,0,0.0,100,0.0,100,0.0,100,0.0,100,10263.0,0,13377.0,0,29138.0,0,15188.0,0,3332.0,0,1083.0,0,8730.0,0,4142.0,0,2839.0,0,2348.0,0,3406.0,0,678.0,0,795.0,0,61.0,0,1469.0,0,350.0,0,2523.0,0,878.0,0,12100.0,0,8363.0,0,28.0,0,21.0,0,466.0,0,2.0,0,1954.0,0,233.0,0,2464.0,0,150.0,0
0,2020-06-02,6168.0,0,4908.0,0,13774.0,0,5569.0,0,38592.0,0,18132.0,0,40335.0,0,8726.0,0,0.0,100,0.0,100,0.0,100,0.0,100,10263.0,0,13377.0,0,29138.0,0,15188.0,0,3332.0,0,1083.0,0,8730.0,0,4142.0,0,2839.0,0,2348.0,0,3406.0,0,678.0,0,795.0,0,61.0,0,1469.0,0,350.0,0,2523.0,0,878.0,0,12100.0,0,8363.0,0,28.0,0,21.0,0,466.0,0,2.0,0,1954.0,0,233.0,0,2464.0,0,150.0,0
0,2020-06-03,6081.0,0,5254.0,0,14535.0,0,5797.0,0,40128.0,0,18692.0,0,42768.0,0,9244.0,0,0.0,100,0.0,100,0.0,100,0.0,100,10401.0,0,14155.0,0,30426.0,0,15856.0,0,3491.0,0,1166.0,0,9109.0,0,4299.0,0,2875.0,0,2491.0,0,3569.0,0,699.0,0,613.0,0,65.0,0,1740.0,0,453.0,0,2565.0,0,923.0,0,12834.0,0,8805.0,0,30.0,0,25.0,0,470.0,0,2.0,0,1231.0,0,338.0,0,3226.0,0,232.0,0
0,2020-06-04,6081.0,0,5254.0,0,14535.0,0,5797.0,0,40128.0,0,18692.0,0,42768.0,0,9244.0,0,0.0,100,0.0,100,0.0,100,0.0,100,10401.0,0,14155.0,0,30426.0,0,15856.0,0,3491.0,0,1166.0,0,9109.0,0,4299.0,0,2875.0,0,2491.0,0,3569.0,0,699.0,0,613.0,0,65.0,0,1740.0,0,453.0,0,2565.0,0,923.0,0,12834.0,0,8805.0,0,30.0,0,25.0,0,470.0,0,2.0,0,1231.0,0,338.0,0,3226.0,0,232.0,0
0,2020-06-05,6081.0,0,5254.0,0,14535.0,0,5797.0,0,40128.0,0,18692.0,0,42768.0,0,9244.0,0,0.0,100,0.0,100,0.0,100,0.0,100,10401.0,0,14155.0,0,30426.0,0,15856.0,0,3491.0,0,1166.0,0,9109.0,0,4299.0,0,2875.0,0,2491.0,0,3569.0,0,699.0,0,613.0,0,65.0,0,1740.0,0,453.0,0,2565.0,0,923.0,0,12834.0,0,8805.0,0,30.0,0,25.0,0,470.0,0,2.0,0,1231.0,0,338.0,0,3226.0,0,232.0,0
0,2020-06-06,6081.0,0,5254.0,0,14535.0,0,5797.0,0,40128.0,0,18692.0,0,42768.0,0,9244.0,0,0.0,100,0.0,100,0.0,100,0.0,100,10401.0,0,14155.0,0,30426.0,0,15856.0,0,3491.0,0,1166.0,0,9109.0,0,4299.0,0,2875.0,0,2491.0,0,3569.0,0,699.0,0,613.0,0,65.0,0,1740.0,0,453.0,0,2565.0,0,923.0,0,12834.0,0,8805.0,0,30.0,0,25.0,0,470.0,0,2.0,0,1231.0,0,338.0,0,3226.0,0,232.0,0
0,2020-06-07,6348.0,0,5958.0,0,15580.0,0,6148.0,0,37547.0,0,19239.0,0,46648.0,0,9619.0,0,0.0,100,0.0,100,0.0,100,0.0,100,11046.0,0,15040.0,0,31887.0,0,16593.0,0,3557.0,0,1298.0,0,9696.0,0,4525.0,0,3465.0,0,2231.0,0,3953.0,0,773.0,0,575.0,0,71.0,0,1924.0,0,526.0,0,2621.0,0,978.0,0,13671.0,0,9333.0,0,26.0,0,30.0,0,489.0,0,2.0,0,1286.0,0,373.0,0,3384.0,0,248.0,0
0,2020-06-08,6348.0,0,5958.0,0,15580.0,0,6148.0,0,37547.0,0,19239.0,0,46648.0,0,9619.0,0,0.0,100,0.0,100,0.0,100,0.0,100,11046.0,0,15040.0,0,31887.0,0,16593.0,0,3557.0,0,1298.0,0,9696.0,0,4525.0,0,3465.0,0,2231.0,0,3953.0,0,773.0,0,575.0,0,71.0,0,1924.0,0,526.0,0,2621.0,0,978.0,0,13671.0,0,9333.0,0,26.0,0,30.0,0,489.0,0,2.0,0,1286.0,0,373.0,0,3384.0,0,248.0,0
0,2020-06-09,6348.0,0,5958.0,0,15580.0,0,6148.0,0,37547.0,0,19239.0,0,46648.0,0,9619.0,0,0.0,100,0.0,100,0.0,100,0.0,100,11046.0,0,15040.0,0,31887.0,0,16593.0,0,3557.0,0,1298.0,0,9696.0,0,4525.0,0,3465.0,0,2231.0,0,3953.0,0,773.0,0,575.0,0,71.0,0,1924.0,0,526.0,0,2621.0,0,978.0,0,13671.0,0,9333.0,0,26.0,0,30.0,0,489.0,0,2.0,0,1286.0,0,373.0,0,3384.0,0,248.0,0
0,2020-06-10,6305.0,0,6326.0,0,16238.0,0,6342.0,0,37183.0,0,19581.0,0,47389.0,0,9686.0,0,0.0,100,0.0,100,0.0,100,0.0,100,10302.0,0,16006.0,0,33157.0,0,17214.0,0,3704.0,0,1398.0,0,10082.0,0,4703.0,0,3049.0,0,2337.0,0,4186.0,0,794.0,0,556.0,0,74.0,0,2007.0,0,560.0,0,2990.0,0,1032.0,0,14461.0,0,9887.0,0,30.0,0,37.0,0,494.0,0,2.0,0,1270.0,0,387.0,0,3521.0,0,257.0,0
0,2020-06-11,6305.0,0,6326.0,0,16238.0,0,6342.0,0,37183.0,0,19581.0,0,47389.0,0,9686.0,0,0.0,100,0.0,100,0.0,100,0.0,100,10302.0,0,16006.0,0,33157.0,0,17214.0,0,3704.0,0,1398.0,0,10082.0,0,4703.0,0,3049.0,0,2337.0,0,4186.0,0,794.0,0,556.0,0,74.0,0,2007.0,0,560.0,0,2990.0,0,1032.0,0,14461.0,0,9887.0,0,30.0,0,37.0,0,494.0,0,2.0,0,1270.0,0,387.0,0,3521.0,0,257.0,0
0,2020-06-12,6305.0,0,6326.0,0,16238.0,0,6342.0,0,37183.0,0,19581.0,0,47389.0,0,9686.0,0,0.0,100,0.0,100,0.0,100,0.0,100,10302.0,0,16006.0,0,33157.0,0,17214.0,0,3704.0,0,1398.0,0,10082.0,0,4703.0,0,3049.0,0,2337.0,0,4186.0,0,794.0,0,556.0,0,74.0,0,2007.0,0,560.0,0,2990.0,0,1032.0,0,14461.0,0,9887.0,0,30.0,0,37.0,0,494.0,0,2.0,0,1270.0,0,387.0,0,3521.0,0,257.0,0
