,dates,Ohio_UnitedStates.JHU_ConfirmedCases.data,Ohio_UnitedStates.JHU_ConfirmedCases.missing,Ohio_UnitedStates.CTP_CovidCases_AIAN.data,Ohio_UnitedStates.CTP_CovidCases_AIAN.missing,Ohio_UnitedStates.CTP_CovidCases_Asian.data,Ohio_UnitedStates.CTP_CovidCases_Asian.missing,Ohio_UnitedStates.JHU_ConfirmedDeaths.data,Ohio_UnitedStates.JHU_ConfirmedDeaths.missing,Pennsylvania_UnitedStates.JHU_ConfirmedCases.data,Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing,Pennsylvania_UnitedStates.CTP_CovidCases_AIAN.data,Pennsylvania_UnitedStates.CTP_CovidCases_AIAN.missing,Pennsylvania_UnitedStates.CTP_CovidCases_Asian.data,Pennsylvania_UnitedStates.CTP_CovidCases_Asian.missing,Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data,Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing,RhodeIsland_UnitedStates.JHU_ConfirmedCases.data,RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing,RhodeIsland_UnitedStates.CTP_CovidCases_AIAN.data,RhodeIsland_UnitedStates.CTP_CovidCases_AIAN.missing,RhodeIsland_UnitedStates.CTP_CovidCases_Asian.data,RhodeIsland_UnitedStates.CTP_CovidCases_Asian.missing,RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data,RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing,Oklahoma_UnitedStates.JHU_ConfirmedCases.data,Oklahoma_UnitedStates.JHU_ConfirmedCases.missing,Oklahoma_UnitedStates.CTP_CovidCases_AIAN.data,Oklahoma_UnitedStates.CTP_CovidCases_AIAN.missing,Oklahoma_UnitedStates.CTP_CovidCases_Asian.data,Oklahoma_UnitedStates.CTP_CovidCases_Asian.missing,Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data,Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing,Oregon_UnitedStates.JHU_ConfirmedCases.data,Oregon_UnitedStates.JHU_ConfirmedCases.missing,Oregon_UnitedStates.CTP_CovidCases_AIAN.data,Oregon_UnitedStates.CTP_CovidCases_AIAN.missing,Oregon_UnitedStates.CTP_CovidCases_Asian.data,Oregon_UnitedStates.CTP_CovidCases_Asian.missing,Oregon_UnitedStates.JHU_ConfirmedDeaths.data,Oregon_UnitedStates.JHU_ConfirmedDeaths.missing,NorthDakota_UnitedStates.JHU_ConfirmedCases.data,NorthDakota_UnitedStates.JHU_ConfirmedCases.missing,NorthDakota_UnitedStates.CTP_CovidCases_AIAN.data,NorthDakota_UnitedStates.CTP_CovidCases_AIAN.missing,NorthDakota_UnitedStates.CTP_CovidCases_Asian.data,NorthDakota_UnitedStates.CTP_CovidCases_Asian.missing,NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data,NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing,NewMexico_UnitedStates.JHU_ConfirmedCases.data,NewMexico_UnitedStates.JHU_ConfirmedCases.missing,NewMexico_UnitedStates.CTP_CovidCases_AIAN.data,NewMexico_UnitedStates.CTP_CovidCases_AIAN.missing,NewMexico_UnitedStates.CTP_CovidCases_Asian.data,NewMexico_UnitedStates.CTP_CovidCases_Asian.missing,NewMexico_UnitedStates.JHU_ConfirmedDeaths.data,NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing,NewYork_UnitedStates.JHU_ConfirmedCases.data,NewYork_UnitedStates.JHU_ConfirmedCases.missing,NewYork_UnitedStates.CTP_CovidCases_AIAN.data,NewYork_UnitedStates.CTP_CovidCases_AIAN.missing,NewYork_UnitedStates.CTP_CovidCases_Asian.data,NewYork_UnitedStates.CTP_CovidCases_Asian.missing,NewYork_UnitedStates.JHU_ConfirmedDeaths.data,NewYork_UnitedStates.JHU_ConfirmedDeaths.missing,NewJersey_UnitedStates.JHU_ConfirmedCases.data,NewJersey_UnitedStates.JHU_ConfirmedCases.missing,NewJersey_UnitedStates.CTP_CovidCases_AIAN.data,NewJersey_UnitedStates.CTP_CovidCases_AIAN.missing,NewJersey_UnitedStates.CTP_CovidCases_Asian.data,NewJersey_UnitedStates.CTP_CovidCases_Asian.missing,NewJersey_UnitedStates.JHU_ConfirmedDeaths.data,NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing,NorthCarolina_UnitedStates.JHU_ConfirmedCases.data,NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing,NorthCarolina_UnitedStates.CTP_CovidCases_AIAN.data,NorthCarolina_UnitedStates.CTP_CovidCases_AIAN.missing,NorthCarolina_UnitedStates.CTP_CovidCases_Asian.data,NorthCarolina_UnitedStates.CTP_CovidCases_Asian.missing,NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data,NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing
0,2020-03-23,443.0,0,0.0,100,0.0,100,6.0,0,698.0,0,0.0,100,0.0,100,6.0,0,106.0,0,0.0,100,0.0,100,0.0,0,81.0,0,0.0,100,0.0,100,2.0,0,191.0,0,0.0,100,0.0,100,5.0,0,30.0,0,0.0,100,0.0,100,0.0,0,83.0,0,0.0,100,0.0,100,0.0,0,20884.0,0,0.0,100,0.0,100,158.0,0,2844.0,0,0.0,100,0.0,100,27.0,0,353.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-24,567.0,0,0.0,100,0.0,100,8.0,0,946.0,0,0.0,100,0.0,100,8.0,0,124.0,0,0.0,100,0.0,100,0.0,0,106.0,0,0.0,100,0.0,100,3.0,0,210.0,0,0.0,100,0.0,100,8.0,0,36.0,0,0.0,100,0.0,100,0.0,0,100.0,0,0.0,100,0.0,100,0.0,0,25681.0,0,0.0,100,0.0,100,210.0,0,3675.0,0,0.0,100,0.0,100,44.0,0,495.0,0,0.0,100,0.0,100,0.0,0
0,2020-03-25,704.0,0,0.0,100,0.0,100,11.0,0,1260.0,0,0.0,100,0.0,100,15.0,0,132.0,0,0.0,100,0.0,100,0.0,0,164.0,0,0.0,100,0.0,100,5.0,0,266.0,0,0.0,100,0.0,100,10.0,0,45.0,0,0.0,100,0.0,100,0.0,0,113.0,0,0.0,100,0.0,100,1.0,0,30841.0,0,0.0,100,0.0,100,285.0,0,4402.0,0,0.0,100,0.0,100,62.0,0,590.0,0,0.0,100,0.0,100,2.0,0
0,2020-03-26,868.0,0,0.0,100,0.0,100,15.0,0,1795.0,0,0.0,100,0.0,100,18.0,0,165.0,0,0.0,100,0.0,100,0.0,0,248.0,0,0.0,100,0.0,100,7.0,0,316.0,0,0.0,100,0.0,100,11.0,0,51.0,0,0.0,100,0.0,100,0.0,0,113.0,0,0.0,100,0.0,100,1.0,0,37877.0,0,0.0,100,0.0,100,385.0,0,6876.0,0,0.0,100,0.0,100,81.0,0,738.0,0,0.0,100,0.0,100,3.0,0
0,2020-03-27,1137.0,0,0.0,100,0.0,100,19.0,0,2345.0,0,0.0,100,0.0,100,22.0,0,203.0,0,0.0,100,0.0,100,0.0,0,322.0,0,0.0,100,0.0,100,8.0,0,416.0,0,0.0,100,0.0,100,12.0,0,68.0,0,0.0,100,0.0,100,1.0,0,136.0,0,0.0,100,0.0,100,1.0,0,44876.0,0,0.0,100,0.0,100,527.0,0,8825.0,0,0.0,100,0.0,100,108.0,0,887.0,0,0.0,100,0.0,100,4.0,0
0,2020-03-28,1406.0,0,0.0,100,0.0,100,25.0,0,2845.0,0,0.0,100,0.0,100,34.0,0,239.0,0,0.0,100,0.0,100,2.0,0,377.0,0,0.0,100,0.0,100,15.0,0,479.0,0,0.0,100,0.0,100,13.0,0,94.0,0,0.0,100,0.0,100,1.0,0,208.0,0,0.0,100,0.0,100,1.0,0,52410.0,0,0.0,100,0.0,100,728.0,0,11124.0,0,0.0,100,0.0,100,140.0,0,1020.0,0,0.0,100,0.0,100,5.0,0
0,2020-03-29,1653.0,0,0.0,100,0.0,100,29.0,0,3432.0,0,0.0,100,0.0,100,41.0,0,294.0,0,0.0,100,0.0,100,3.0,0,429.0,0,0.0,100,0.0,100,16.0,0,548.0,0,0.0,100,0.0,100,13.0,0,98.0,0,0.0,100,0.0,100,1.0,0,237.0,0,0.0,100,0.0,100,2.0,0,59648.0,0,0.0,100,0.0,100,965.0,0,13386.0,0,0.0,100,0.0,100,161.0,0,1191.0,0,0.0,100,0.0,100,7.0,0
0,2020-03-30,1933.0,0,0.0,100,0.0,100,40.0,0,4155.0,0,0.0,100,0.0,100,50.0,0,408.0,0,0.0,100,0.0,100,4.0,0,481.0,0,0.0,100,0.0,100,16.0,0,606.0,0,0.0,100,0.0,100,16.0,0,109.0,0,0.0,100,0.0,100,2.0,0,237.0,0,0.0,100,0.0,100,2.0,0,66663.0,0,0.0,100,0.0,100,1218.0,0,16636.0,0,0.0,100,0.0,100,198.0,0,1313.0,0,0.0,100,0.0,100,7.0,0
0,2020-03-31,2199.0,0,0.0,100,0.0,100,55.0,0,4963.0,0,0.0,100,0.0,100,63.0,0,488.0,0,0.0,100,0.0,100,8.0,0,568.0,0,0.0,100,0.0,100,23.0,0,690.0,0,0.0,100,0.0,100,18.0,0,122.0,0,0.0,100,0.0,100,3.0,0,315.0,0,0.0,100,0.0,100,4.0,0,75833.0,0,0.0,100,0.0,100,1550.0,0,18696.0,0,0.0,100,0.0,100,267.0,0,1535.0,0,0.0,100,0.0,100,12.0,0
0,2020-04-01,2547.0,0,0.0,100,0.0,100,65.0,0,6009.0,0,0.0,100,0.0,100,74.0,0,566.0,0,0.0,100,0.0,100,10.0,0,721.0,0,0.0,100,0.0,100,30.0,0,736.0,0,0.0,100,0.0,100,19.0,0,142.0,0,0.0,100,0.0,100,3.0,0,340.0,0,0.0,100,0.0,100,5.0,0,83948.0,0,0.0,100,0.0,100,1941.0,0,22255.0,0,0.0,100,0.0,100,355.0,0,1675.0,0,0.0,100,0.0,100,14.0,0
0,2020-04-02,2901.0,0,0.0,100,0.0,100,81.0,0,7268.0,0,0.0,100,0.0,100,90.0,0,657.0,0,0.0,100,0.0,100,12.0,0,881.0,0,0.0,100,0.0,100,34.0,0,826.0,0,0.0,100,0.0,100,21.0,0,159.0,0,0.0,100,0.0,100,3.0,0,388.0,0,0.0,100,0.0,100,6.0,0,92506.0,0,0.0,100,0.0,100,2373.0,0,25590.0,0,0.0,100,0.0,100,537.0,0,1977.0,0,0.0,100,0.0,100,21.0,0
0,2020-04-03,3312.0,0,0.0,100,0.0,100,91.0,0,8570.0,0,0.0,100,0.0,100,102.0,0,711.0,0,0.0,100,0.0,100,14.0,0,990.0,0,0.0,100,0.0,100,38.0,0,899.0,0,0.0,100,0.0,100,22.0,0,173.0,0,0.0,100,0.0,100,3.0,0,534.0,0,0.0,100,0.0,100,10.0,0,102987.0,0,0.0,100,0.0,100,2935.0,0,29895.0,0,0.0,100,0.0,100,646.0,0,2251.0,0,0.0,100,0.0,100,27.0,0
0,2020-04-04,3739.0,0,0.0,100,0.0,100,102.0,0,10444.0,0,0.0,100,0.0,100,136.0,0,806.0,0,0.0,100,0.0,100,17.0,0,1162.0,0,0.0,100,0.0,100,42.0,0,899.0,0,0.0,100,0.0,100,22.0,0,186.0,0,0.0,100,0.0,100,3.0,0,534.0,0,0.0,100,0.0,100,10.0,0,113833.0,0,0.0,100,0.0,100,3565.0,0,34124.0,0,0.0,100,0.0,100,846.0,0,2486.0,0,0.0,100,0.0,100,34.0,0
0,2020-04-05,4043.0,0,0.0,100,0.0,100,119.0,0,11589.0,0,0.0,100,0.0,100,151.0,0,922.0,0,0.0,100,0.0,100,25.0,0,1254.0,0,0.0,100,0.0,100,46.0,0,1068.0,0,0.0,100,0.0,100,27.0,0,207.0,0,0.0,100,0.0,100,3.0,0,670.0,0,0.0,100,0.0,100,12.0,0,123160.0,0,0.0,100,0.0,100,4159.0,0,37505.0,0,0.0,100,0.0,100,917.0,0,2649.0,0,0.0,100,0.0,100,38.0,0
0,2020-04-06,4453.0,0,0.0,100,0.0,100,142.0,0,13127.0,0,0.0,100,0.0,100,179.0,0,1082.0,0,0.0,100,0.0,100,27.0,0,1329.0,0,0.0,100,0.0,100,51.0,0,1068.0,0,0.0,100,0.0,100,27.0,0,225.0,0,0.0,100,0.0,100,3.0,0,757.0,0,0.0,100,0.0,100,12.0,0,131815.0,0,0.0,100,0.0,100,4698.0,0,41090.0,0,0.0,100,0.0,100,1003.0,0,2962.0,0,0.0,100,0.0,100,45.0,0
0,2020-04-07,4782.0,0,0.0,100,0.0,100,167.0,0,14853.0,0,0.0,100,0.0,100,247.0,0,1229.0,0,0.0,100,0.0,100,30.0,0,1474.0,0,0.0,100,0.0,100,67.0,0,1132.0,0,0.0,100,0.0,100,29.0,0,237.0,0,0.0,100,0.0,100,4.0,0,876.0,0,0.0,100,0.0,100,13.0,0,139875.0,0,0.0,100,0.0,100,5489.0,0,44416.0,0,0.0,100,0.0,100,1232.0,0,3299.0,0,0.0,100,0.0,100,53.0,0
0,2020-04-08,5148.0,0,0.0,100,0.0,100,193.0,0,16631.0,0,0.0,100,0.0,100,318.0,0,1450.0,0,0.0,100,0.0,100,35.0,0,1526.0,0,0.0,100,0.0,100,79.0,0,1181.0,0,0.0,100,0.0,100,33.0,0,251.0,0,0.0,100,0.0,100,4.0,0,902.0,0,0.0,100,0.0,100,13.0,0,151061.0,0,0.0,100,0.0,100,6268.0,0,47437.0,0,0.0,100,0.0,100,1504.0,0,3499.0,0,0.0,100,0.0,100,66.0,0
0,2020-04-09,5512.0,0,0.0,100,0.0,100,213.0,0,18300.0,0,0.0,100,0.0,100,345.0,0,1727.0,0,0.0,100,0.0,100,43.0,0,1686.0,0,0.0,100,0.0,100,80.0,0,1321.0,0,0.0,100,0.0,100,44.0,0,269.0,0,0.0,100,0.0,100,5.0,0,865.0,0,0.0,100,0.0,100,16.0,0,161779.0,0,0.0,100,0.0,100,7067.0,0,51027.0,0,0.0,100,0.0,100,1709.0,0,3736.0,0,0.0,100,0.0,100,76.0,0
0,2020-04-10,5878.0,0,0.0,100,0.0,100,231.0,0,20051.0,0,0.0,100,0.0,100,418.0,0,1727.0,0,0.0,100,0.0,100,43.0,0,1794.0,0,0.0,100,0.0,100,88.0,0,1322.0,0,0.0,100,0.0,100,44.0,0,278.0,0,0.0,100,0.0,100,6.0,0,1081.0,0,0.0,100,0.0,100,17.0,0,172348.0,0,0.0,100,0.0,100,7867.0,0,54588.0,0,0.0,100,0.0,100,1932.0,0,3965.0,0,0.0,100,0.0,100,83.0,0
0,2020-04-11,6250.0,0,0.0,100,0.0,100,247.0,0,21719.0,0,0.0,100,0.0,100,503.0,0,2349.0,0,0.0,100,0.0,100,56.0,0,1868.0,0,0.0,100,0.0,100,94.0,0,1371.0,0,0.0,100,0.0,100,48.0,0,293.0,0,0.0,100,0.0,100,7.0,0,1091.0,0,0.0,100,0.0,100,19.0,0,181026.0,0,0.0,100,0.0,100,8627.0,0,58151.0,0,0.0,100,0.0,100,2183.0,0,4355.0,0,0.0,100,0.0,100,89.0,0
0,2020-04-12,6604.0,0,4.0,0,124.0,0,253.0,0,22938.0,0,0.0,100,0.0,100,557.0,0,2665.0,0,0.0,100,0.0,100,63.0,0,1970.0,0,0.0,100,0.0,100,96.0,0,1527.0,0,0.0,100,0.0,100,52.0,0,308.0,0,0.0,100,0.0,100,7.0,0,1245.0,0,0.0,100,0.0,100,26.0,0,189033.0,0,0.0,100,0.0,100,9385.0,0,61850.0,0,0.0,100,0.0,100,2350.0,0,4571.0,0,16.0,0,54.0,0,89.0,0
0,2020-04-13,6975.0,0,4.0,0,124.0,0,274.0,0,24292.0,0,0.0,100,0.0,100,589.0,0,2665.0,0,0.0,100,0.0,100,63.0,0,2069.0,0,0.0,100,0.0,100,99.0,0,1584.0,0,0.0,100,0.0,100,53.0,0,331.0,0,0.0,100,0.0,100,8.0,0,1262.0,0,0.0,100,0.0,100,26.0,0,195749.0,0,0.0,100,0.0,100,10058.0,0,64584.0,0,0.0,100,0.0,100,2443.0,0,4887.0,0,16.0,0,54.0,0,94.0,0
0,2020-04-14,7285.0,0,4.0,0,124.0,0,324.0,0,25465.0,0,0.0,100,0.0,100,691.0,0,3251.0,0,0.0,100,0.0,100,80.0,0,2184.0,0,0.0,100,0.0,100,108.0,0,1633.0,0,0.0,100,0.0,100,55.0,0,341.0,0,0.0,100,0.0,100,8.0,0,1345.0,0,0.0,100,0.0,100,31.0,0,203020.0,0,0.0,100,0.0,100,10842.0,0,68824.0,0,0.0,100,0.0,100,2805.0,0,5114.0,0,16.0,0,54.0,0,112.0,0
0,2020-04-15,7794.0,0,4.0,0,141.0,0,362.0,0,26753.0,0,0.0,100,0.0,100,779.0,0,3251.0,0,0.0,100,0.0,100,80.0,0,2263.0,0,0.0,100,0.0,100,123.0,0,1663.0,0,0.0,100,0.0,100,58.0,0,365.0,0,0.0,100,0.0,100,9.0,0,1484.0,0,544.0,0,25.0,0,36.0,0,214454.0,0,0.0,100,0.0,100,11617.0,0,71030.0,0,0.0,100,0.0,100,3156.0,0,5341.0,0,19.0,0,71.0,0,130.0,0
0,2020-04-16,8414.0,0,4.0,0,141.0,0,407.0,0,28258.0,0,0.0,100,0.0,100,841.0,0,3529.0,0,0.0,100,0.0,100,87.0,0,2357.0,0,0.0,100,0.0,100,131.0,0,1736.0,0,0.0,100,0.0,100,64.0,0,393.0,0,0.0,100,0.0,100,9.0,0,1484.0,0,544.0,0,25.0,0,36.0,0,223691.0,0,0.0,100,0.0,100,14832.0,0,75317.0,0,0.0,100,0.0,100,3518.0,0,5640.0,0,19.0,0,71.0,0,150.0,0
0,2020-04-17,9107.0,0,4.0,0,141.0,0,418.0,0,29888.0,0,0.0,100,0.0,100,921.0,0,4177.0,0,0.0,100,0.0,100,118.0,0,2465.0,0,0.0,100,0.0,100,136.0,0,1785.0,0,0.0,100,0.0,100,70.0,0,393.0,0,0.0,100,0.0,100,9.0,0,1597.0,0,544.0,0,25.0,0,44.0,0,230597.0,0,0.0,100,0.0,100,17131.0,0,78467.0,0,0.0,100,0.0,100,3840.0,0,6046.0,0,19.0,0,71.0,0,177.0,0
0,2020-04-18,10222.0,0,4.0,0,141.0,0,451.0,0,31652.0,0,0.0,100,0.0,100,1042.0,0,4491.0,0,0.0,100,0.0,100,137.0,0,2465.0,0,0.0,100,0.0,100,136.0,0,1844.0,0,0.0,100,0.0,100,72.0,0,528.0,0,0.0,100,0.0,100,9.0,0,1798.0,0,544.0,0,25.0,0,53.0,0,241712.0,0,0.0,100,0.0,100,17671.0,0,81420.0,0,0.0,100,0.0,100,4070.0,0,6329.0,0,19.0,0,71.0,0,187.0,0
0,2020-04-19,11602.0,0,6.0,0,167.0,0,471.0,0,32902.0,0,0.0,100,0.0,100,1276.0,0,4706.0,0,0.0,100,0.0,100,150.0,0,2596.0,0,0.0,100,0.0,100,140.0,0,1910.0,0,9.0,0,48.0,0,74.0,0,585.0,0,0.0,100,0.0,100,9.0,0,1845.0,0,704.0,0,29.0,0,55.0,0,247815.0,0,0.0,100,0.0,100,18298.0,0,85301.0,0,0.0,100,0.0,100,4362.0,0,6602.0,0,24.0,0,93.0,0,200.0,0
0,2020-04-20,12919.0,0,6.0,0,167.0,0,509.0,0,33914.0,0,0.0,100,0.0,100,1348.0,0,5090.0,0,0.0,100,0.0,100,155.0,0,2680.0,0,0.0,100,0.0,100,143.0,0,1957.0,0,9.0,0,48.0,0,75.0,0,627.0,0,0.0,100,0.0,100,9.0,0,1971.0,0,704.0,0,29.0,0,58.0,0,253060.0,0,0.0,100,0.0,100,18611.0,0,88722.0,0,0.0,100,0.0,100,4496.0,0,6896.0,0,24.0,0,93.0,0,218.0,0
0,2020-04-21,13725.0,0,6.0,0,167.0,0,557.0,0,35249.0,0,0.0,100,0.0,100,1614.0,0,5500.0,0,0.0,100,0.0,100,171.0,0,2807.0,0,0.0,100,0.0,100,164.0,0,2004.0,0,9.0,0,48.0,0,78.0,0,644.0,0,0.0,100,0.0,100,13.0,0,1971.0,0,704.0,0,29.0,0,58.0,0,258361.0,0,0.0,100,0.0,100,19104.0,0,92387.0,0,0.0,100,0.0,100,4753.0,0,7135.0,0,24.0,0,93.0,0,245.0,0
0,2020-04-22,14117.0,0,10.0,0,186.0,0,610.0,0,36082.0,0,0.0,100,339.0,0,1673.0,0,5841.0,0,0.0,100,0.0,100,181.0,0,2894.0,0,213.0,0,60.0,0,170.0,0,2059.0,0,17.0,0,64.0,0,78.0,0,679.0,0,0.0,100,0.0,100,14.0,0,2210.0,0,971.0,0,33.0,0,71.0,0,263292.0,0,0.0,100,0.0,100,19413.0,0,95914.0,0,0.0,100,0.0,100,5150.0,0,7496.0,0,31.0,0,98.0,0,265.0,0
0,2020-04-23,14694.0,0,10.0,0,186.0,0,656.0,0,38379.0,0,0.0,100,339.0,0,1724.0,0,6256.0,0,0.0,100,0.0,100,189.0,0,3017.0,0,213.0,0,60.0,0,179.0,0,2127.0,0,17.0,0,64.0,0,83.0,0,709.0,0,0.0,100,0.0,100,15.0,0,2379.0,0,971.0,0,33.0,0,78.0,0,263460.0,0,0.0,100,0.0,100,20973.0,0,100025.0,0,0.0,100,0.0,100,5426.0,0,7821.0,0,31.0,0,98.0,0,281.0,0
0,2020-04-24,15169.0,0,10.0,0,186.0,0,690.0,0,40208.0,0,0.0,100,339.0,0,1747.0,0,6699.0,0,0.0,100,0.0,100,202.0,0,3121.0,0,213.0,0,60.0,0,188.0,0,2177.0,0,17.0,0,64.0,0,86.0,0,748.0,0,0.0,100,0.0,100,15.0,0,2521.0,0,971.0,0,33.0,0,84.0,0,271590.0,0,0.0,100,0.0,100,21411.0,0,102196.0,0,0.0,100,0.0,100,5683.0,0,8291.0,0,31.0,0,98.0,0,294.0,0
0,2020-04-25,15587.0,0,10.0,0,186.0,0,711.0,0,41153.0,0,0.0,100,339.0,0,1793.0,0,7129.0,0,0.0,100,0.0,100,215.0,0,3194.0,0,213.0,0,60.0,0,194.0,0,2253.0,0,17.0,0,64.0,0,87.0,0,803.0,0,0.0,100,0.0,100,16.0,0,2660.0,0,971.0,0,33.0,0,93.0,0,282143.0,0,0.0,100,0.0,100,22009.0,0,105498.0,0,0.0,100,0.0,100,5914.0,0,8769.0,0,31.0,0,98.0,0,305.0,0
0,2020-04-26,15972.0,0,11.0,0,216.0,0,728.0,0,42616.0,0,0.0,100,420.0,0,1816.0,0,7439.0,0,0.0,100,0.0,100,226.0,0,3254.0,0,241.0,0,66.0,0,195.0,0,2311.0,0,17.0,0,64.0,0,92.0,0,867.0,0,0.0,100,0.0,100,17.0,0,2726.0,0,1288.0,0,38.0,0,99.0,0,288045.0,0,0.0,100,0.0,100,22269.0,0,109038.0,0,0.0,100,0.0,100,5938.0,0,8998.0,0,41.0,0,114.0,0,324.0,0
0,2020-04-27,16325.0,0,11.0,0,216.0,0,753.0,0,43558.0,0,0.0,100,420.0,0,1886.0,0,7708.0,0,0.0,100,0.0,100,233.0,0,3281.0,0,241.0,0,66.0,0,197.0,0,2354.0,0,17.0,0,64.0,0,92.0,0,942.0,0,0.0,100,0.0,100,19.0,0,2825.0,0,1288.0,0,38.0,0,99.0,0,291996.0,0,0.0,100,0.0,100,22668.0,0,111188.0,0,0.0,100,0.0,100,6044.0,0,9429.0,0,41.0,0,114.0,0,340.0,0
0,2020-04-28,16769.0,0,11.0,0,216.0,0,799.0,0,45137.0,0,0.0,100,420.0,0,2046.0,0,7927.0,0,0.0,100,0.0,100,239.0,0,3410.0,0,241.0,0,66.0,0,207.0,0,2385.0,0,17.0,0,64.0,0,99.0,0,991.0,0,0.0,100,0.0,100,19.0,0,2974.0,0,1288.0,0,38.0,0,105.0,0,295106.0,0,0.0,100,0.0,100,22912.0,0,113856.0,0,0.0,100,0.0,100,6442.0,0,9756.0,0,41.0,0,114.0,0,363.0,0
0,2020-04-29,17303.0,0,14.0,0,249.0,0,937.0,0,46327.0,0,0.0,100,466.0,0,2373.0,0,8247.0,0,0.0,100,0.0,100,251.0,0,3473.0,0,246.0,0,70.0,0,214.0,0,2446.0,0,29.0,0,80.0,0,101.0,0,1033.0,0,0.0,100,0.0,100,19.0,0,3213.0,0,1696.0,0,39.0,0,112.0,0,299691.0,0,0.0,100,0.0,100,23477.0,0,116365.0,0,0.0,100,0.0,100,6771.0,0,10180.0,0,49.0,0,146.0,0,382.0,0
0,2020-04-30,18027.0,0,14.0,0,249.0,0,976.0,0,47971.0,0,0.0,100,466.0,0,2475.0,0,8621.0,0,0.0,100,0.0,100,266.0,0,3618.0,0,246.0,0,70.0,0,222.0,0,2510.0,0,29.0,0,80.0,0,103.0,0,1067.0,0,0.0,100,0.0,100,19.0,0,3411.0,0,1696.0,0,39.0,0,123.0,0,304372.0,0,0.0,100,0.0,100,23587.0,0,118652.0,0,0.0,100,0.0,100,7228.0,0,10754.0,0,49.0,0,146.0,0,406.0,0
0,2020-05-01,18743.0,0,14.0,0,249.0,0,1003.0,0,49579.0,0,0.0,100,466.0,0,2635.0,0,8962.0,0,0.0,100,0.0,100,279.0,0,3748.0,0,246.0,0,70.0,0,230.0,0,2579.0,0,29.0,0,80.0,0,104.0,0,1107.0,0,0.0,100,0.0,100,23.0,0,3513.0,0,1696.0,0,39.0,0,131.0,0,308314.0,0,0.0,100,0.0,100,24039.0,0,121190.0,0,0.0,100,0.0,100,7538.0,0,11070.0,0,49.0,0,146.0,0,419.0,0
0,2020-05-02,19335.0,0,14.0,0,249.0,0,1022.0,0,50494.0,0,0.0,100,466.0,0,2695.0,0,9289.0,0,0.0,100,0.0,100,296.0,0,3851.0,0,246.0,0,70.0,0,238.0,0,2635.0,0,29.0,0,80.0,0,109.0,0,1153.0,0,0.0,100,0.0,100,24.0,0,3732.0,0,1696.0,0,39.0,0,138.0,0,312977.0,0,0.0,100,0.0,100,24198.0,0,123717.0,0,0.0,100,0.0,100,7742.0,0,11588.0,0,49.0,0,146.0,0,431.0,0
0,2020-05-03,19914.0,0,21.0,0,302.0,0,1039.0,0,51225.0,0,0.0,100,556.0,0,2720.0,0,9477.0,0,0.0,100,0.0,100,320.0,0,3972.0,0,275.0,0,84.0,0,238.0,0,2680.0,0,29.0,0,80.0,0,109.0,0,1191.0,0,0.0,100,0.0,100,25.0,0,3850.0,0,2056.0,0,51.0,0,151.0,0,316415.0,0,0.0,100,0.0,100,24708.0,0,126744.0,0,0.0,100,0.0,100,7871.0,0,11770.0,0,62.0,0,208.0,0,434.0,0
0,2020-05-04,20474.0,0,21.0,0,302.0,0,1057.0,0,52816.0,0,0.0,100,556.0,0,2838.0,0,9652.0,0,0.0,100,0.0,100,341.0,0,4044.0,0,275.0,0,84.0,0,238.0,0,2759.0,0,29.0,0,80.0,0,109.0,0,1225.0,0,0.0,100,0.0,100,25.0,0,4031.0,0,2056.0,0,51.0,0,156.0,0,318953.0,0,0.0,100,0.0,100,24999.0,0,128269.0,0,0.0,100,0.0,100,7910.0,0,11971.0,0,62.0,0,208.0,0,442.0,0
0,2020-05-05,20969.0,0,21.0,0,302.0,0,1135.0,0,53864.0,0,0.0,100,556.0,0,3179.0,0,9933.0,0,0.0,100,0.0,100,355.0,0,4127.0,0,275.0,0,84.0,0,247.0,0,2839.0,0,29.0,0,80.0,0,113.0,0,1266.0,0,0.0,100,0.0,100,25.0,0,4138.0,0,2056.0,0,51.0,0,162.0,0,321192.0,0,0.0,100,0.0,100,25124.0,0,130593.0,0,0.0,100,0.0,100,8244.0,0,12510.0,0,62.0,0,208.0,0,472.0,0
