,dates,Ohio_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Ohio_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Ohio_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Ohio_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Ohio_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Ohio_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Ohio_UnitedStates.CTP_CovidCases_Black.data,Ohio_UnitedStates.CTP_CovidCases_Black.missing,Pennsylvania_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Pennsylvania_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Pennsylvania_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Pennsylvania_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Pennsylvania_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Pennsylvania_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Pennsylvania_UnitedStates.CTP_CovidCases_Black.data,Pennsylvania_UnitedStates.CTP_CovidCases_Black.missing,RhodeIsland_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,RhodeIsland_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,RhodeIsland_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,RhodeIsland_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,RhodeIsland_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,RhodeIsland_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,RhodeIsland_UnitedStates.CTP_CovidCases_Black.data,RhodeIsland_UnitedStates.CTP_CovidCases_Black.missing,Oklahoma_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Oklahoma_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Oklahoma_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Oklahoma_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Oklahoma_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Oklahoma_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Oklahoma_UnitedStates.CTP_CovidCases_Black.data,Oklahoma_UnitedStates.CTP_CovidCases_Black.missing,Oregon_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Oregon_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Oregon_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Oregon_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Oregon_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Oregon_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Oregon_UnitedStates.CTP_CovidCases_Black.data,Oregon_UnitedStates.CTP_CovidCases_Black.missing,NorthDakota_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,NorthDakota_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,NorthDakota_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,NorthDakota_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,NorthDakota_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,NorthDakota_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,NorthDakota_UnitedStates.CTP_CovidCases_Black.data,NorthDakota_UnitedStates.CTP_CovidCases_Black.missing,NewMexico_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,NewMexico_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,NewMexico_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,NewMexico_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,NewMexico_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,NewMexico_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,NewMexico_UnitedStates.CTP_CovidCases_Black.data,NewMexico_UnitedStates.CTP_CovidCases_Black.missing,NewYork_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,NewYork_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,NewYork_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,NewYork_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,NewYork_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,NewYork_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,NewYork_UnitedStates.CTP_CovidCases_Black.data,NewYork_UnitedStates.CTP_CovidCases_Black.missing,NewJersey_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,NewJersey_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,NewJersey_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,NewJersey_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,NewJersey_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,NewJersey_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,NewJersey_UnitedStates.CTP_CovidCases_Black.data,NewJersey_UnitedStates.CTP_CovidCases_Black.missing,NorthCarolina_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,NorthCarolina_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,NorthCarolina_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,NorthCarolina_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,NorthCarolina_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,NorthCarolina_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,NorthCarolina_UnitedStates.CTP_CovidCases_Black.data,NorthCarolina_UnitedStates.CTP_CovidCases_Black.missing
0,2020-03-19,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-20,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-21,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-22,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-23,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-24,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-25,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-26,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-27,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-28,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-29,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-30,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-03-31,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-01,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-02,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-03,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-04,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-05,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-06,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-07,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-08,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-09,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-10,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-11,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
0,2020-04-12,2162.0,0,174.0,0,4268.0,0,1328.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1794.0,0,239.0,0,2487.0,0,1245.0,0
0,2020-04-13,2162.0,0,174.0,0,4268.0,0,1328.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1794.0,0,239.0,0,2487.0,0,1245.0,0
0,2020-04-14,2162.0,0,174.0,0,4268.0,0,1328.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1794.0,0,239.0,0,2487.0,0,1245.0,0
0,2020-04-15,2372.0,0,218.0,0,5201.0,0,1598.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,46.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1827.0,0,289.0,0,3007.0,0,1507.0,0
0,2020-04-16,2372.0,0,218.0,0,5201.0,0,1598.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,46.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1827.0,0,289.0,0,3007.0,0,1507.0,0
0,2020-04-17,2372.0,0,218.0,0,5201.0,0,1598.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,46.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1827.0,0,289.0,0,3007.0,0,1507.0,0
0,2020-04-18,2372.0,0,218.0,0,5201.0,0,1598.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,46.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,1827.0,0,289.0,0,3007.0,0,1507.0,0
0,2020-04-19,4002.0,0,319.0,0,7281.0,0,2415.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,454.0,0,340.0,0,780.0,0,31.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,47.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2366.0,0,427.0,0,3700.0,0,1921.0,0
0,2020-04-20,4002.0,0,319.0,0,7281.0,0,2415.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,454.0,0,340.0,0,780.0,0,31.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,47.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2366.0,0,427.0,0,3700.0,0,1921.0,0
0,2020-04-21,4002.0,0,319.0,0,7281.0,0,2415.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,454.0,0,340.0,0,780.0,0,31.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,47.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2366.0,0,427.0,0,3700.0,0,1921.0,0
0,2020-04-22,4905.0,0,396.0,0,8816.0,0,3112.0,0,0.0,100,0.0,100,0.0,100,3289.0,0,61.0,0,2453.0,0,3327.0,0,700.0,0,0.0,100,0.0,100,0.0,100,155.0,0,268.0,0,509.0,0,1151.0,0,47.0,0,0.0,100,0.0,100,0.0,100,0.0,100,216.0,0,493.0,0,1480.0,0,50.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2537.0,0,542.0,0,4141.0,0,2146.0,0
0,2020-04-23,4905.0,0,396.0,0,8816.0,0,3112.0,0,0.0,100,0.0,100,0.0,100,3289.0,0,61.0,0,2453.0,0,3327.0,0,700.0,0,0.0,100,0.0,100,0.0,100,155.0,0,268.0,0,509.0,0,1151.0,0,47.0,0,0.0,100,0.0,100,0.0,100,0.0,100,216.0,0,493.0,0,1480.0,0,50.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2537.0,0,542.0,0,4141.0,0,2146.0,0
0,2020-04-24,4905.0,0,396.0,0,8816.0,0,3112.0,0,0.0,100,0.0,100,0.0,100,3289.0,0,61.0,0,2453.0,0,3327.0,0,700.0,0,0.0,100,0.0,100,0.0,100,155.0,0,268.0,0,509.0,0,1151.0,0,47.0,0,0.0,100,0.0,100,0.0,100,0.0,100,216.0,0,493.0,0,1480.0,0,50.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2537.0,0,542.0,0,4141.0,0,2146.0,0
0,2020-04-25,4905.0,0,396.0,0,8816.0,0,3112.0,0,0.0,100,0.0,100,0.0,100,3289.0,0,61.0,0,2453.0,0,3327.0,0,700.0,0,0.0,100,0.0,100,0.0,100,155.0,0,268.0,0,509.0,0,1151.0,0,47.0,0,0.0,100,0.0,100,0.0,100,0.0,100,216.0,0,493.0,0,1480.0,0,50.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,2537.0,0,542.0,0,4141.0,0,2146.0,0
0,2020-04-26,5385.0,0,512.0,0,10066.0,0,3716.0,0,0.0,100,0.0,100,0.0,100,4027.0,0,1.0,0,3273.0,0,4165.0,0,967.0,0,0.0,100,0.0,100,0.0,100,195.0,0,268.0,0,509.0,0,1151.0,0,47.0,0,0.0,100,0.0,100,0.0,100,0.0,100,217.0,0,595.0,0,1892.0,0,64.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,3053.0,0,827.0,0,4950.0,0,2575.0,0
0,2020-04-27,5385.0,0,512.0,0,10066.0,0,3716.0,0,0.0,100,0.0,100,0.0,100,4027.0,0,1.0,0,3273.0,0,4165.0,0,967.0,0,0.0,100,0.0,100,0.0,100,195.0,0,268.0,0,509.0,0,1151.0,0,47.0,0,0.0,100,0.0,100,0.0,100,0.0,100,217.0,0,595.0,0,1892.0,0,64.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,3053.0,0,827.0,0,4950.0,0,2575.0,0
0,2020-04-28,5385.0,0,512.0,0,10066.0,0,3716.0,0,0.0,100,0.0,100,0.0,100,4027.0,0,1.0,0,3273.0,0,4165.0,0,967.0,0,0.0,100,0.0,100,0.0,100,195.0,0,268.0,0,509.0,0,1151.0,0,47.0,0,0.0,100,0.0,100,0.0,100,0.0,100,217.0,0,595.0,0,1892.0,0,64.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,3053.0,0,827.0,0,4950.0,0,2575.0,0
0,2020-04-29,5610.0,0,632.0,0,11061.0,0,4221.0,0,0.0,100,0.0,100,0.0,100,4538.0,0,84.0,0,3546.0,0,4617.0,0,1072.0,0,0.0,100,0.0,100,0.0,100,212.0,0,283.0,0,638.0,0,1424.0,0,58.0,0,0.0,100,0.0,100,0.0,100,0.0,100,215.0,0,657.0,0,2341.0,0,88.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,3491.0,0,1066.0,0,5391.0,0,2827.0,0
0,2020-04-30,5610.0,0,632.0,0,11061.0,0,4221.0,0,0.0,100,0.0,100,0.0,100,4538.0,0,84.0,0,3546.0,0,4617.0,0,1072.0,0,0.0,100,0.0,100,0.0,100,212.0,0,283.0,0,638.0,0,1424.0,0,58.0,0,0.0,100,0.0,100,0.0,100,0.0,100,215.0,0,657.0,0,2341.0,0,88.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,3491.0,0,1066.0,0,5391.0,0,2827.0,0
0,2020-05-01,5610.0,0,632.0,0,11061.0,0,4221.0,0,0.0,100,0.0,100,0.0,100,4538.0,0,84.0,0,3546.0,0,4617.0,0,1072.0,0,0.0,100,0.0,100,0.0,100,212.0,0,283.0,0,638.0,0,1424.0,0,58.0,0,0.0,100,0.0,100,0.0,100,0.0,100,215.0,0,657.0,0,2341.0,0,88.0,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,3491.0,0,1066.0,0,5391.0,0,2827.0,0
