county,state,fips.id,populationCDS,rural_urban,sept_2020,oct_2020,sept_percent,oct_percent,percent_change
Madison,Tennessee,47113,97984.0,urban,3063.0,3946.0,3.1260205747877206,4.027188112344873,0.9011675375571522
Madison,Texas,48313,14284.0,rural,722.0,771.0,5.054606552786335,5.397647717726127,0.34304116493979275
Madison,Virginia,51113,13261.0,rural,110.0,139.0,0.8295000377045472,1.0481864112812005,0.21868637357665335
Magoffin,Kentucky,21153,12161.0,rural,96.0,191.0,0.7894087657265028,1.5705945234766878,0.7811857577501851
Mahaska,Iowa,19123,22095.0,rural,435.0,772.0,1.9687712152070607,3.4940031681375876,1.5252319529305274
Mahnomen,Minnesota,27087,5527.0,rural,49.0,138.0,0.8865569024787406,2.49683372534829,1.6102768228695497
Mahoning,Ohio,39099,228683.0,urban,3126.0,4042.0,1.3669577537464526,1.7675122330912223,0.4005544793447698
Major,Oklahoma,40093,7629.0,rural,96.0,192.0,1.2583562721195438,2.5167125442390876,1.2583562721195438
Malheur,Oregon,41045,30571.0,rural,1650.0,1977.0,5.397271924372771,6.466913087566647,1.0696411631938767
ManassasPark,Virginia,51685,17478.0,rural,616.0,658.0,3.524430712896212,3.7647328069573174,0.2403020940611054
Manassas,Virginia,51683,41085.0,rural,1931.0,2059.0,4.700012169891688,5.0115613971035655,0.31154922721187783
Manatee,Florida,12081,403253.0,urban,11579.0,13463.0,2.871398352895081,3.3385988448939004,0.46720049199881963
Manistee,Michigan,26101,24558.0,rural,93.0,163.0,0.37869533349621304,0.663734831826696,0.285039498330483
Manitowoc,Wisconsin,55071,78981.0,urban,1284.0,3347.0,1.6257074486268848,4.237728061179271,2.612020612552386
Marathon,Wisconsin,55073,135692.0,urban,1653.0,5726.0,1.218200041269935,4.219850838664033,3.0016507973940985
Marengo,Alabama,01091,18863.0,rural,728.0,1061.0,3.859407305306685,5.624768064464825,1.7653607591581404
Maricopa,Arizona,04013,4485414.0,urban,141856.0,158765.0,3.1626066178060706,3.539584082985428,0.37697746517935693
Maries,Missouri,29125,8697.0,rural,86.0,218.0,0.9888467287570427,2.506611475221341,1.517764746464298
Marin,California,06041,258826.0,urban,6742.0,7145.0,2.60483877199354,2.7605418311916115,0.1557030591980713
Marinette,Wisconsin,55075,40350.0,rural,1035.0,2004.0,2.5650557620817844,4.966542750929368,2.4014869888475836
Marion,Alabama,01093,29709.0,rural,976.0,1121.0,3.2851997711131307,3.7732673600592412,0.48806758894611063
Marion,Arkansas,05089,16694.0,rural,102.0,176.0,0.6109979633401221,1.0542709955672696,0.4432730322271474
Marion,Florida,12083,365579.0,urban,9774.0,10926.0,2.6735671359678754,2.9886837044797434,0.3151165685118675
Marion,Georgia,13197,8359.0,rural,192.0,229.0,2.2969254695537744,2.7395621485823662,0.44263667902859194
Marion,Illinois,17121,37205.0,rural,573.0,1170.0,1.5401155758634593,3.1447386104018276,1.6046230345383685
Marion,Indiana,18097,964582.0,urban,21843.0,27627.0,2.264504210113811,2.8641421880151197,0.5996379779013086
Marion,Iowa,19125,33253.0,rural,779.0,1120.0,2.3426457763209334,3.368117162361291,1.0254713860403573
Marion,Kansas,20115,11884.0,rural,102.0,172.0,0.858296869740828,1.447324133288455,0.589027263547627
Marion,Kentucky,21155,19273.0,rural,237.0,527.0,1.2296995797229284,2.7343952679914905,1.5046956882685623
Marion,Mississippi,28091,24573.0,rural,875.0,976.0,3.5608187848451553,3.971839010295853,0.41102022545069794
Marion,Missouri,29127,28530.0,rural,690.0,991.0,2.4185068349106205,3.4735366281107605,1.0550297932001402
Marion,Ohio,39101,65093.0,urban,3125.0,3547.0,4.800823437235955,5.449126634200298,0.6483031969643434
Marion,Oregon,41047,347818.0,urban,4779.0,6121.0,1.3739944453708548,1.759828416010672,0.38583397063981734
Marion,SouthCarolina,45067,30657.0,rural,897.0,1165.0,2.925922301595068,3.8001109045242525,0.8741886029291842
Marion,Tennessee,47115,28907.0,rural,555.0,834.0,1.919950185076279,2.885114332168679,0.9651641470923998
Marion,Texas,48315,9854.0,rural,150.0,172.0,1.522224477369596,1.7454840673838037,0.22325959001420742
Marion,WestVirginia,54049,56072.0,urban,285.0,410.0,0.5082750749036953,0.7312027393351406,0.2229276644314453
Mariposa,California,06043,17203.0,rural,76.0,81.0,0.44178340987037146,0.470848107888159,0.029064698017787598
Marlboro,SouthCarolina,45069,26118.0,rural,934.0,1148.0,3.57607780075044,4.395436097710391,0.819358296959951
Marquette,Michigan,26103,66699.0,urban,397.0,1246.0,0.5952113225085833,1.868093974422405,1.2728826519138217
Marquette,Wisconsin,55077,15574.0,rural,316.0,759.0,2.0290227301913446,4.873507127263387,2.8444843970720433
Marshall,Alabama,01095,96774.0,urban,3983.0,4537.0,4.115774898216463,4.688242709818753,0.5724678116022899
Marshall,Illinois,17123,11438.0,rural,111.0,171.0,0.9704493792621088,1.495016611295681,0.5245672320335724
Marshall,Indiana,18099,46258.0,rural,1029.0,1602.0,2.2244800899303905,3.4631847464222405,1.2387046564918502
Marshall,Iowa,19127,39369.0,rural,1802.0,2216.0,4.5772054154283826,5.6287942289618735,1.0515888135334908
Marshall,Kansas,20117,9707.0,rural,30.0,96.0,0.30905532090244153,0.9889770268878129,0.6799217059853714
Marshall,Kentucky,21157,31100.0,rural,317.0,525.0,1.0192926045016077,1.6881028938906755,0.6688102893890675
Marshall,Minnesota,27089,9336.0,rural,53.0,177.0,0.5676949443016281,1.8958868894601542,1.3281919451585262
Marshall,Mississippi,28093,35294.0,rural,1118.0,1544.0,3.1676772255907517,4.374681248937497,1.2070040233467445
Marshall,Oklahoma,40095,16931.0,rural,187.0,294.0,1.1044829011871715,1.7364597483905262,0.6319768472033548
Marshall,SouthDakota,46091,4935.0,rural,43.0,65.0,0.8713272543059777,1.3171225937183384,0.44579533941236066
Marshall,Tennessee,47117,34375.0,rural,791.0,1213.0,2.301090909090909,3.528727272727273,1.2276363636363636
Marshall,WestVirginia,54051,30531.0,rural,179.0,404.0,0.5862893452556418,1.3232452261635714,0.7369558809079296
Martin,Florida,12085,161000.0,urban,4927.0,5407.0,3.060248447204969,3.3583850931677017,0.2981366459627329
Martin,Indiana,18101,10255.0,rural,170.0,214.0,1.657727937591419,2.0867869332033155,0.42905899561189664
Martin,Kentucky,21159,11195.0,rural,82.0,230.0,0.7324698526127735,2.0544886109870477,1.3220187583742744
Martin,Minnesota,27091,19683.0,rural,462.0,646.0,2.3472031702484375,3.2820200172737892,0.9348168470253518
Martin,NorthCarolina,37117,22440.0,rural,466.0,664.0,2.0766488413547237,2.9590017825311943,0.8823529411764706
Martin,Texas,48317,5771.0,rural,77.0,93.0,1.3342574943683938,1.6115058048865014,0.2772483105181078
Martinsville,Virginia,51690,12554.0,rural,0.0,0.0,0.0,0.0,0.0
Mason,Illinois,17125,13359.0,rural,161.0,346.0,1.2051800284452427,2.5900142226214538,1.3848341941762108
Mason,Kentucky,21161,17070.0,rural,126.0,187.0,0.7381370826010545,1.0954891622729934,0.35735207967193905
Mason,Michigan,26105,29144.0,rural,137.0,280.0,0.47007960472138344,0.9607466373867692,0.4906670326653857
Mason,Texas,48319,4274.0,rural,77.0,83.0,1.8015910154422086,1.9419747309312119,0.14038371548900327
Mason,Washington,53045,66768.0,urban,406.0,537.0,0.6080757248981548,0.8042774982027318,0.19620177330457703
Mason,WestVirginia,54053,26516.0,rural,143.0,179.0,0.5392970282093831,0.6750641122341228,0.13576708402473978
Massac,Illinois,17127,13772.0,rural,117.0,165.0,0.849549811211153,1.1980830670926517,0.3485332558814987
Matagorda,Texas,48321,36643.0,rural,1044.0,1121.0,2.849111699369593,3.0592473323690745,0.2101356329994815
Matanuska-Susitna,Alaska,02170,108317.0,urban,633.0,1442.0,0.584395801213106,1.3312776387824627,0.7468818375693566
Mathews,Virginia,51115,8834.0,rural,81.0,137.0,0.9169119311750056,1.5508263527280959,0.6339144215530903
Maui,Hawaii,15009,167417.0,urban,493.0,645.0,0.29447427680582017,0.3852655345633956,0.09079125775757539
Maury,Tennessee,47119,96387.0,urban,2457.0,3650.0,2.549098944878459,3.786817724381919,1.23771877950346
Maverick,Texas,48323,58722.0,urban,3712.0,4292.0,6.321310582064643,7.3090153605122445,0.9877047784476005
Mayes,Oklahoma,40097,41100.0,rural,671.0,1013.0,1.6326034063260342,2.464720194647202,0.8321167883211679
McClain,Oklahoma,40087,40474.0,rural,904.0,1386.0,2.2335326382368925,3.4244206157039088,1.1908879774670158
McCone,Montana,30055,1664.0,rural,23.0,65.0,1.3822115384615383,3.90625,2.5240384615384617
McCook,SouthDakota,46087,5586.0,rural,106.0,282.0,1.8976011457214466,5.048335123523094,3.1507339778016474
McCormick,SouthCarolina,45065,9463.0,rural,236.0,282.0,2.4939237028426504,2.9800274754306244,0.4861037725879742
McCracken,Kentucky,21145,65418.0,urban,755.0,1252.0,1.1541166039927848,1.9138463419853862,0.7597297379926015
McCreary,Kentucky,21147,17231.0,rural,192.0,298.0,1.1142707910161918,1.7294411235563811,0.6151703325401892
McCulloch,Texas,48307,7984.0,rural,159.0,220.0,1.9914829659318636,2.755511022044088,0.7640280561122245
McCurtain,Oklahoma,40089,32832.0,rural,1309.0,1657.0,3.9869639376218324,5.046905458089668,1.0599415204678362
McDonald,Missouri,29119,22837.0,rural,1158.0,1328.0,5.070718570740465,5.815124578534834,0.7444060077943687
McDonough,Illinois,17109,29682.0,rural,491.0,818.0,1.6542011993800958,2.755878983895964,1.1016777845158683
McDowell,NorthCarolina,37111,45756.0,rural,1018.0,1364.0,2.224844829093452,2.9810298102981028,0.7561849812046508
McDowell,WestVirginia,54047,17624.0,rural,87.0,128.0,0.49364502950522016,0.7262823422605538,0.23263731275533364
McDuffie,Georgia,13189,21312.0,rural,605.0,768.0,2.8387762762762763,3.6036036036036037,0.7648273273273274
McHenry,Illinois,17111,307774.0,urban,4730.0,7151.0,1.5368419684573746,2.3234581218686436,0.7866161534112693
McHenry,NorthDakota,38049,5745.0,rural,89.0,222.0,1.5491731940818103,3.8642297650130546,2.3150565709312447
McIntosh,Georgia,13191,14378.0,rural,293.0,329.0,2.0378355821393797,2.288218111002921,0.2503825288635415
McIntosh,NorthDakota,38051,2497.0,rural,76.0,174.0,3.0436523828594315,6.968362034441329,3.9247096515818978
McIntosh,Oklahoma,40091,19596.0,rural,331.0,523.0,1.6891202286180855,2.6689120228618086,0.9797917942437232
McKean,Pennsylvania,42083,40625.0,rural,59.0,158.0,0.14523076923076925,0.3889230769230769,0.2436923076923077
McKenzie,NorthDakota,38053,15024.0,rural,250.0,583.0,1.6640042598509053,3.880457933972311,2.216453674121406
McKinley,NewMexico,35031,71367.0,urban,4343.0,4729.0,6.08544565415388,6.626311880841285,0.5408662266874045
McLean,Illinois,17113,171517.0,urban,3325.0,4392.0,1.9385833474232874,2.5606791163558134,0.6220957689325257
McLean,Kentucky,21149,9207.0,rural,83.0,227.0,0.9014879982621917,2.4655153687411753,1.5640273704789833
McLean,NorthDakota,38055,9450.0,rural,293.0,641.0,3.1005291005291005,6.783068783068782,3.6825396825396823
McLennan,Texas,48309,256623.0,urban,8179.0,10316.0,3.1871656086944666,4.019904685082787,0.8327390763883206
McLeod,Minnesota,27085,35893.0,rural,503.0,649.0,1.4013874571643496,1.8081520073551947,0.40676455019084506
McMinn,Tennessee,47107,53794.0,urban,1176.0,1744.0,2.186117410863665,3.2419972487638025,1.0558798379001375
McMullen,Texas,48311,743.0,rural,24.0,25.0,3.2301480484522207,3.3647375504710633,0.13458950201884254
McNairy,Tennessee,47109,25694.0,rural,930.0,1170.0,3.6195220674087336,4.553592278352923,0.9340702109441892
McPherson,Kansas,20113,28542.0,rural,270.0,455.0,0.9459743535841917,1.5941419662252119,0.6481676126410202
McPherson,Nebraska,31117,494.0,rural,6.0,10.0,1.214574898785425,2.0242914979757085,0.8097165991902834
McPherson,SouthDakota,46089,2379.0,rural,36.0,72.0,1.5132408575031526,3.0264817150063053,1.5132408575031526
Meade,Kansas,20119,4033.0,rural,136.0,170.0,3.37217951896851,4.215224398710637,0.8430448797421275
Meade,Kentucky,21163,28572.0,rural,258.0,459.0,0.9029819403611928,1.6064678706425872,0.7034859302813944
Meade,SouthDakota,46093,28332.0,rural,560.0,1015.0,1.9765636029930822,3.582521530424961,1.6059579274318792
Meagher,Montana,30059,1862.0,rural,25.0,84.0,1.342642320085929,4.511278195488721,3.168635875402793
Mecklenburg,NorthCarolina,37119,1110356.0,urban,28975.0,34473.0,2.6095234321244716,3.1046799404875554,0.49515650836308356
Mecklenburg,Virginia,51117,30587.0,rural,733.0,901.0,2.396442933272305,2.9456958838722334,0.5492529505999281
Mecosta,Michigan,26107,43453.0,rural,228.0,615.0,0.524704853519895,1.4153223022576118,0.8906174487377165
Medina,Ohio,39103,179746.0,urban,1503.0,2158.0,0.8361799428081849,1.2005830449634485,0.36440310215526356
Medina,Texas,48325,51584.0,urban,1223.0,1294.0,2.3708901985111663,2.508529776674938,0.1376395781637717
Meeker,Minnesota,27093,23222.0,rural,214.0,376.0,0.9215399190422875,1.619154250279907,0.6976143312376195
Meigs,Ohio,39105,22907.0,rural,180.0,238.0,0.7857860042781682,1.0389837167678002,0.25319771248963197
Meigs,Tennessee,47121,12422.0,rural,232.0,339.0,1.8676541619706972,2.7290291418451136,0.8613749798744164
Mellette,SouthDakota,46095,2061.0,rural,32.0,90.0,1.5526443474041727,4.366812227074235,2.8141678796700633
Menard,Illinois,17129,12196.0,rural,128.0,191.0,1.0495244342407346,1.5660872417185963,0.5165628074778615
Menard,Texas,48327,2138.0,rural,26.0,78.0,1.216089803554724,3.648269410664172,2.432179607109448
Mendocino,California,06045,86749.0,urban,964.0,1165.0,1.1112520029049326,1.3429549620168533,0.2317029591119206
Menifee,Kentucky,21165,6489.0,rural,51.0,90.0,0.7859454461396209,1.3869625520110958,0.6010171058714748
Menominee,Michigan,26109,22780.0,rural,419.0,776.0,1.839332748024583,3.406496927129061,1.5671641791044775
Menominee,Wisconsin,55078,4556.0,rural,88.0,340.0,1.9315188762071993,7.462686567164178,5.53116769095698
Merced,California,06047,277680.0,urban,8993.0,9674.0,3.238619994237972,3.4838663209449727,0.24524632670700086
Mercer,Illinois,17131,15437.0,rural,141.0,311.0,0.9133899073654207,2.0146401502882685,1.1012502429228477
Mercer,Kentucky,21167,21933.0,rural,251.0,383.0,1.144394291706561,1.7462271463092145,0.6018328546026536
Mercer,Missouri,29129,3617.0,rural,28.0,35.0,0.7741222007188278,0.9676527508985348,0.19353055017970694
Mercer,NewJersey,34021,367430.0,urban,8698.0,9413.0,2.36725362654111,2.5618485153634705,0.19459488882236073
Mercer,NorthDakota,38057,8187.0,rural,166.0,518.0,2.027604739220716,6.327103945279101,4.299499206058385
Mercer,Ohio,39107,41172.0,rural,1161.0,1752.0,2.8198775867094144,4.25531914893617,1.435441562226756
Mercer,Pennsylvania,42085,109424.0,urban,744.0,1137.0,0.679923965492031,1.0390773504898376,0.3591533849978067
Mercer,WestVirginia,54055,58758.0,urban,427.0,794.0,0.7267095544436503,1.3513053541645392,0.6245957997208891
Meriwether,Georgia,13199,21167.0,rural,546.0,700.0,2.5794869372135873,3.3070345348892145,0.7275475976756272
Merrick,Nebraska,31121,7755.0,rural,82.0,161.0,1.0573823339780786,2.076079948420374,1.0186976144422952
Merrimack,NewHampshire,33013,151391.0,urban,592.0,939.0,0.3910404185189344,0.6202482314008099,0.22920781288187542
Mesa,Colorado,08077,154210.0,urban,643.0,1639.0,0.4169638804228001,1.0628363919330783,0.6458725115102781
Metcalfe,Kentucky,21169,10071.0,rural,128.0,220.0,1.2709760699036838,2.1844901201469566,0.9135140502432727
Miami-Dade,Florida,12086,2716940.0,urban,170399.0,185890.0,6.271724808056121,6.841888300808999,0.5701634927528764
Miami,Indiana,18103,35516.0,rural,444.0,761.0,1.2501407816195518,2.1426962495776554,0.8925554679581035
Miami,Kansas,20121,34237.0,rural,412.0,583.0,1.203376464059351,1.7028361129771883,0.49945964891783745
Miami,Ohio,39109,106987.0,urban,1494.0,2335.0,1.3964313421256789,2.182508155196426,0.786076813070747
Middlesex,Connecticut,09007,162436.0,urban,1599.0,2018.0,0.9843876973084784,1.2423354428821196,0.2579477455736413
Middlesex,Massachusetts,25017,1611699.0,urban,27732.0,32557.0,1.720668685654083,2.0200422039102834,0.29937351825620045
Middlesex,NewJersey,34023,825062.0,urban,19806.0,22756.0,2.4005468679929507,2.758095755228092,0.3575488872351411
Middlesex,Virginia,51119,10582.0,rural,121.0,147.0,1.1434511434511436,1.3891513891513891,0.2457002457002457
Midland,Michigan,26111,83156.0,urban,629.0,1179.0,0.7564096397133099,1.4178171148203376,0.6614074751070277
Midland,Texas,48329,176832.0,urban,3890.0,5540.0,2.1998280854144046,3.132917119073471,0.9330890336590663
Mifflin,Pennsylvania,42087,46138.0,rural,229.0,436.0,0.4963370757293337,0.9449911136156748,0.448654037886341
Milam,Texas,48331,24823.0,rural,501.0,550.0,2.018289489586271,2.2156870644160658,0.19739757482979495
Millard,Utah,49027,13188.0,rural,191.0,271.0,1.4482863208977859,2.05489839247801,0.6066120715802245
MilleLacs,Minnesota,27095,26277.0,rural,172.0,489.0,0.6545648285572935,1.8609430300262586,1.2063782014689652
Miller,Arkansas,05091,43257.0,rural,857.0,1583.0,1.981182236401045,3.6595233141456873,1.6783410777446426
Miller,Georgia,13201,5718.0,rural,266.0,349.0,4.6519762154599515,6.103532703742568,1.4515564882826162
Miller,Missouri,29131,25619.0,rural,521.0,956.0,2.03364690268941,3.73160544908076,1.6979585463913502
Mills,Iowa,19129,15109.0,rural,203.0,454.0,1.3435700575815739,3.004831557349924,1.66126149976835
Mills,Texas,48333,4873.0,rural,59.0,79.0,1.210753129489021,1.6211779191463165,0.41042478965729534
Milwaukee,Wisconsin,55079,945726.0,urban,30926.0,45652.0,3.2700803403945753,4.827190962287174,1.557110621892599
Miner,SouthDakota,46097,2216.0,rural,25.0,145.0,1.128158844765343,6.543321299638989,5.415162454873646
Mineral,Colorado,08079,769.0,rural,20.0,21.0,2.600780234070221,2.7308192457737324,0.13003901170351106
Mineral,Montana,30061,4397.0,rural,5.0,16.0,0.11371389583807141,0.3638844666818285,0.2501705708437571
Mineral,Nevada,32021,4505.0,rural,13.0,18.0,0.2885682574916759,0.39955604883462825,0.11098779134295228
Mineral,WestVirginia,54057,26868.0,rural,175.0,239.0,0.6513324400774155,0.8895340181628704,0.2382015780854548
Mingo,WestVirginia,54059,23424.0,rural,385.0,648.0,1.643613387978142,2.7663934426229506,1.1227800546448088
Minidoka,Idaho,16067,21039.0,rural,725.0,1257.0,3.4459812728741857,5.974618565521174,2.5286372926469887
Minnehaha,SouthDakota,46099,193134.0,urban,6816.0,12325.0,3.529155922830781,6.381579628651609,2.852423705820829
Missaukee,Michigan,26113,15118.0,rural,64.0,104.0,0.423336420161397,0.6879216827622702,0.2645852626008731
Mississippi,Arkansas,05093,40651.0,rural,1708.0,2391.0,4.201618656367617,5.881774126097759,1.6801554697301417
Mississippi,Missouri,29133,13180.0,rural,304.0,459.0,2.306525037936267,3.4825493171471926,1.1760242792109257
Missoula,Montana,30063,119600.0,urban,872.0,2381.0,0.7290969899665551,1.9908026755852843,1.2617056856187292
Mitchell,Georgia,13205,21863.0,rural,813.0,895.0,3.718611352513379,4.093674244156794,0.37506289164341583
Mitchell,Iowa,19131,10586.0,rural,197.0,308.0,1.8609484224447383,2.9095031173247685,1.0485546948800302
Mitchell,Kansas,20123,5979.0,rural,46.0,58.0,0.7693594246529519,0.97006188325807,0.2007024586051179
Mitchell,NorthCarolina,37121,14964.0,rural,161.0,245.0,1.0759155306067896,1.6372627639668538,0.5613472333600642
Mitchell,Texas,48335,8545.0,rural,92.0,202.0,1.0766530134581627,2.363955529549444,1.2873025160912814
Mobile,Alabama,01097,413210.0,urban,13558.0,17261.0,3.2811403402628203,4.177294837975848,0.8961544977130272
Modoc,California,06049,8841.0,rural,26.0,34.0,0.2940843795950684,0.38457188100893563,0.0904875014138672
Moffat,Colorado,08081,13283.0,rural,43.0,77.0,0.32372205074154936,0.5796883234209139,0.2559662726793646
Mohave,Arizona,04015,212181.0,urban,4004.0,4440.0,1.8870681163723424,2.092553056117183,0.2054849397448405
Moniteau,Missouri,29135,16132.0,rural,333.0,689.0,2.064220183486239,4.271014133399455,2.206793949913216
Monmouth,NewJersey,34025,618795.0,urban,12041.0,14401.0,1.945878683570488,2.327265087791595,0.38138640422110714
Mono,California,06051,14444.0,rural,167.0,193.0,1.1561894212129604,1.3361949598449183,0.1800055386319579
Monona,Iowa,19133,8615.0,rural,167.0,265.0,1.938479396401625,3.0760301799187464,1.1375507835171212
Monongalia,WestVirginia,54061,105612.0,urban,2049.0,2348.0,1.9401204408589934,2.2232322084611598,0.28311176760216644
Monroe,Alabama,01099,20733.0,rural,592.0,667.0,2.8553513722085566,3.2170935224038972,0.3617421501953408
Monroe,Arkansas,05095,6701.0,rural,135.0,227.0,2.0146246828831518,3.3875540964035213,1.37292941352037
Monroe,Florida,12087,74228.0,urban,1847.0,2304.0,2.4882793554992726,3.1039499919167968,0.6156706364175244
Monroe,Georgia,13207,27578.0,rural,699.0,872.0,2.5346290521430124,3.161940677351512,0.6273116252084996
Monroe,Illinois,17133,34637.0,rural,690.0,1016.0,1.9920893841845426,2.9332794410601384,0.9411900568755954
Monroe,Indiana,18105,148431.0,urban,2713.0,3548.0,1.8277853009142295,2.3903362505137067,0.5625509495994772
Monroe,Iowa,19135,7707.0,rural,163.0,278.0,2.1149604255871286,3.60711041909952,1.4921499935123914
Monroe,Kentucky,21171,10650.0,rural,214.0,345.0,2.0093896713615025,3.2394366197183095,1.2300469483568075
Monroe,Michigan,26115,150500.0,urban,1548.0,2206.0,1.0285714285714285,1.4657807308970099,0.43720930232558136
Monroe,Mississippi,28095,35252.0,rural,1253.0,1571.0,3.5544082605242258,4.456484738454556,0.9020764779303301
Monroe,Missouri,29137,8644.0,rural,90.0,190.0,1.0411846367422488,2.1980564553447475,1.1568718186024989
Monroe,NewYork,36055,741770.0,urban,6086.0,7597.0,0.8204699569947558,1.0241719131267104,0.20370195613195466
Monroe,Ohio,39111,13654.0,rural,110.0,196.0,0.8056247253552072,1.4354767833601874,0.6298520580049802
Monroe,Pennsylvania,42089,170271.0,urban,1804.0,2069.0,1.0594875228312512,1.215121776462228,0.15563425363097652
Monroe,Tennessee,47123,46545.0,rural,1083.0,1546.0,2.326780534966162,3.3215168116876144,0.9947362767214524
Monroe,WestVirginia,54063,13275.0,rural,151.0,264.0,1.137476459510358,1.9887005649717515,0.8512241054613935
Monroe,Wisconsin,55081,46253.0,rural,582.0,1260.0,1.2582967591291376,2.7241476228568957,1.4658508637277583
Montague,Texas,48337,19818.0,rural,188.0,299.0,0.948632556261984,1.5087294378847511,0.5600968816227672
Montcalm,Michigan,26117,63888.0,urban,344.0,792.0,0.538442273979464,1.2396694214876034,0.7012271475081392
Monterey,California,06053,434061.0,urban,10087.0,11752.0,2.323866921930328,2.7074535606746517,0.38358663874432397
Montezuma,Colorado,08083,26183.0,rural,141.0,224.0,0.5385173585914524,0.8555169384715273,0.3169995798800749
Montgomery,Alabama,01101,226486.0,urban,8894.0,10654.0,3.9269535423823103,4.704043517038581,0.7770899746562702
Montgomery,Arkansas,05097,8986.0,rural,155.0,186.0,1.7249054084130868,2.069886490095705,0.34498108168261743
Montgomery,Georgia,13209,9172.0,rural,311.0,416.0,3.390754470126472,4.53554295682512,1.1447884866986482
Montgomery,Illinois,17135,28414.0,rural,389.0,667.0,1.369043429295418,2.3474343633420145,0.9783909340465968
Montgomery,Indiana,18107,38338.0,rural,515.0,721.0,1.3433147269028118,1.8806406176639363,0.5373258907611247
Montgomery,Iowa,19137,9917.0,rural,100.0,205.0,1.0083694665725522,2.067157406473732,1.0587879399011797
Montgomery,Kansas,20125,31829.0,rural,435.0,722.0,1.3666781865594269,2.268371610795187,0.9016934242357598
Montgomery,Kentucky,21173,28157.0,rural,291.0,562.0,1.033490783819299,1.9959512732180273,0.9624604893987285
Montgomery,Maryland,24031,1050688.0,urban,22624.0,26033.0,2.153255771456417,2.477709843454955,0.3244540719985381
Montgomery,Mississippi,28097,9775.0,rural,470.0,575.0,4.8081841432225065,5.88235294117647,1.0741687979539642
Montgomery,Missouri,29139,11551.0,rural,88.0,188.0,0.7618388018353389,1.6275647130118605,0.8657259111765215
Montgomery,NewYork,36057,49221.0,rural,235.0,273.0,0.4774384917006968,0.5546413116352776,0.07720281993458077
Montgomery,NorthCarolina,37123,27173.0,rural,1052.0,1208.0,3.871490082066757,4.4455893718028925,0.5740992897361351
Montgomery,Ohio,39113,531687.0,urban,8037.0,11889.0,1.5116036314598627,2.23609003041263,0.7244863989527673
Montgomery,Pennsylvania,42091,830915.0,urban,12285.0,14301.0,1.4784905796621797,1.7211146747862296,0.24262409512405
Montgomery,Tennessee,47125,208993.0,urban,3174.0,4451.0,1.5187111530051245,2.1297364026546344,0.6110252496495098
Montgomery,Texas,48339,607391.0,urban,11092.0,14175.0,1.8261712801144567,2.333752064156367,0.5075807840419104
Montgomery,Virginia,51121,98535.0,urban,1997.0,2937.0,2.0266910234941897,2.980666768153448,0.9539757446592582
Montmorency,Michigan,26119,9328.0,rural,16.0,37.0,0.17152658662092624,0.3966552315608919,0.2251286449399657
Montour,Pennsylvania,42093,18230.0,rural,185.0,309.0,1.0148107515085025,1.6950082281952823,0.6801974766867801
Montrose,Colorado,08085,42758.0,rural,385.0,492.0,0.9004162963655924,1.1506618644464193,0.250245568080827
Moody,SouthDakota,46101,6576.0,rural,98.0,236.0,1.4902676399026764,3.588807785888078,2.0985401459854014
Moore,NorthCarolina,37125,100880.0,urban,1722.0,2304.0,1.7069785884218873,2.283901665344964,0.576923076923077
Moore,Tennessee,47127,6488.0,rural,188.0,286.0,2.8976572133168927,4.408138101109741,1.5104808877928484
Moore,Texas,48341,20940.0,rural,1183.0,1348.0,5.649474689589303,6.437440305635148,0.7879656160458453
Mora,NewMexico,35033,4521.0,rural,7.0,15.0,0.15483300154833002,0.33178500331785005,0.17695200176952003
Morehouse,Louisiana,22067,24874.0,rural,790.0,896.0,3.176007075661333,3.602154860496904,0.42614778483557125
Morgan,Alabama,01103,119679.0,urban,3349.0,4474.0,2.7983188362202225,3.7383333751117576,0.9400145388915349
Morgan,Colorado,08087,29068.0,rural,756.0,902.0,2.6007981285262143,3.1030686665749276,0.5022705380487134
Morgan,Georgia,13211,19276.0,rural,485.0,676.0,2.516082174725047,3.506951649719859,0.9908694749948121
Morgan,Illinois,17137,33658.0,rural,697.0,1042.0,2.0708301146829875,3.095846455523204,1.0250163408402162
Morgan,Indiana,18109,70489.0,urban,752.0,1086.0,1.0668331228986083,1.540665919505171,0.47383279660656275
Morgan,Kentucky,21175,13309.0,rural,64.0,149.0,0.4808776016229619,1.119543166278458,0.6386655646554963
Morgan,Missouri,29141,20627.0,rural,377.0,732.0,1.827701556212731,3.5487467881902357,1.7210452319775051
Morgan,Ohio,39115,14508.0,rural,51.0,103.0,0.3515301902398677,0.7099531293079681,0.35842293906810035
Morgan,Tennessee,47129,21403.0,rural,325.0,462.0,1.5184787179367378,2.158575900574686,0.640097182637948
Morgan,Utah,49029,12124.0,rural,107.0,230.0,0.8825470141867371,1.8970636753546686,1.0145166611679313
Morgan,WestVirginia,54065,17884.0,rural,56.0,156.0,0.31312905390293,0.8722880787295906,0.5591590248266607
Morrill,Nebraska,31123,4642.0,rural,79.0,132.0,1.7018526497199482,2.843601895734597,1.1417492460146488
Morris,Kansas,20127,5620.0,rural,41.0,69.0,0.7295373665480427,1.2277580071174377,0.498220640569395
Morris,NewJersey,34027,491845.0,urban,8046.0,9438.0,1.6358812227429373,1.9188972135530502,0.28301599081011297
